ISO_lokal	MJD	UTC	CENT	CENT_status	CENT_kal	DOOR	DOOR_status	DOOR_kal	BA	BA_status	BA_kal
2026-03-21T00:01:21	61119.959281	2026-03-20T23:01:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:01:26	61119.959339	2026-03-20T23:01:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:01:31	61119.959397	2026-03-20T23:01:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:01:36	61119.959455	2026-03-20T23:01:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:01:41	61119.959513	2026-03-20T23:01:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:01:46	61119.959571	2026-03-20T23:01:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:01:51	61119.959629	2026-03-20T23:01:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:01:56	61119.959686	2026-03-20T23:01:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:02:01	61119.959744	2026-03-20T23:02:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:02:06	61119.959802	2026-03-20T23:02:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:02:11	61119.959860	2026-03-20T23:02:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:02:16	61119.959918	2026-03-20T23:02:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:02:21	61119.959976	2026-03-20T23:02:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:02:26	61119.960034	2026-03-20T23:02:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:02:31	61119.960092	2026-03-20T23:02:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:02:36	61119.960149	2026-03-20T23:02:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:02:41	61119.960207	2026-03-20T23:02:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:02:46	61119.960265	2026-03-20T23:02:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:02:51	61119.960323	2026-03-20T23:02:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:02:56	61119.960381	2026-03-20T23:02:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:03:01	61119.960438	2026-03-20T23:03:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:03:06	61119.960496	2026-03-20T23:03:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:03:11	61119.960555	2026-03-20T23:03:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:03:16	61119.960612	2026-03-20T23:03:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:03:21	61119.960670	2026-03-20T23:03:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:03:26	61119.960728	2026-03-20T23:03:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:03:31	61119.960786	2026-03-20T23:03:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:03:36	61119.960844	2026-03-20T23:03:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:03:41	61119.960902	2026-03-20T23:03:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:03:46	61119.960960	2026-03-20T23:03:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:03:51	61119.961017	2026-03-20T23:03:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:03:57	61119.961076	2026-03-20T23:03:57Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:04:01	61119.961133	2026-03-20T23:04:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:04:06	61119.961191	2026-03-20T23:04:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:04:11	61119.961249	2026-03-20T23:04:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:04:16	61119.961307	2026-03-20T23:04:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:04:21	61119.961365	2026-03-20T23:04:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:04:26	61119.961423	2026-03-20T23:04:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:04:31	61119.961480	2026-03-20T23:04:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:04:36	61119.961538	2026-03-20T23:04:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:04:41	61119.961596	2026-03-20T23:04:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:04:46	61119.961654	2026-03-20T23:04:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:04:51	61119.961713	2026-03-20T23:04:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:04:56	61119.961771	2026-03-20T23:04:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:05:01	61119.961828	2026-03-20T23:05:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:05:06	61119.961885	2026-03-20T23:05:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:05:11	61119.961943	2026-03-20T23:05:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:05:16	61119.962001	2026-03-20T23:05:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:05:21	61119.962060	2026-03-20T23:05:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:05:26	61119.962117	2026-03-20T23:05:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:05:31	61119.962176	2026-03-20T23:05:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:05:36	61119.962233	2026-03-20T23:05:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:05:41	61119.962291	2026-03-20T23:05:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:05:46	61119.962349	2026-03-20T23:05:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:05:51	61119.962406	2026-03-20T23:05:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:05:56	61119.962465	2026-03-20T23:05:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:06:01	61119.962522	2026-03-20T23:06:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:06:06	61119.962580	2026-03-20T23:06:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:06:11	61119.962639	2026-03-20T23:06:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:06:16	61119.962696	2026-03-20T23:06:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:06:21	61119.962754	2026-03-20T23:06:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:06:26	61119.962812	2026-03-20T23:06:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:06:31	61119.962870	2026-03-20T23:06:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:06:36	61119.962927	2026-03-20T23:06:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:06:41	61119.962985	2026-03-20T23:06:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:06:46	61119.963043	2026-03-20T23:06:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:06:51	61119.963101	2026-03-20T23:06:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:06:56	61119.963159	2026-03-20T23:06:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:07:01	61119.963217	2026-03-20T23:07:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:07:06	61119.963274	2026-03-20T23:07:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:07:11	61119.963333	2026-03-20T23:07:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:07:16	61119.963391	2026-03-20T23:07:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:07:21	61119.963448	2026-03-20T23:07:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:07:26	61119.963506	2026-03-20T23:07:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:07:31	61119.963564	2026-03-20T23:07:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:07:36	61119.963622	2026-03-20T23:07:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:07:41	61119.963680	2026-03-20T23:07:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:07:47	61119.963738	2026-03-20T23:07:47Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:07:51	61119.963796	2026-03-20T23:07:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:07:56	61119.963853	2026-03-20T23:07:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:08:01	61119.963911	2026-03-20T23:08:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:08:06	61119.963969	2026-03-20T23:08:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:08:11	61119.964027	2026-03-20T23:08:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:08:16	61119.964086	2026-03-20T23:08:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:08:21	61119.964143	2026-03-20T23:08:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:08:26	61119.964201	2026-03-20T23:08:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:08:31	61119.964259	2026-03-20T23:08:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:08:36	61119.964316	2026-03-20T23:08:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:08:41	61119.964374	2026-03-20T23:08:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:08:46	61119.964432	2026-03-20T23:08:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:08:51	61119.964490	2026-03-20T23:08:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:08:56	61119.964548	2026-03-20T23:08:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:09:01	61119.964606	2026-03-20T23:09:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:09:06	61119.964663	2026-03-20T23:09:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:09:11	61119.964722	2026-03-20T23:09:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:09:17	61119.964780	2026-03-20T23:09:17Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:09:21	61119.964837	2026-03-20T23:09:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:09:26	61119.964895	2026-03-20T23:09:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:09:31	61119.964953	2026-03-20T23:09:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:09:36	61119.965011	2026-03-20T23:09:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:09:41	61119.965069	2026-03-20T23:09:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:09:46	61119.965127	2026-03-20T23:09:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:09:52	61119.965185	2026-03-20T23:09:52Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:09:56	61119.965243	2026-03-20T23:09:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:10:01	61119.965301	2026-03-20T23:10:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:10:06	61119.965358	2026-03-20T23:10:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:10:11	61119.965416	2026-03-20T23:10:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:10:16	61119.965474	2026-03-20T23:10:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:10:21	61119.965532	2026-03-20T23:10:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:10:26	61119.965590	2026-03-20T23:10:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:10:31	61119.965648	2026-03-20T23:10:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:10:36	61119.965706	2026-03-20T23:10:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:10:41	61119.965764	2026-03-20T23:10:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:10:46	61119.965821	2026-03-20T23:10:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:10:51	61119.965879	2026-03-20T23:10:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:10:56	61119.965937	2026-03-20T23:10:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:11:01	61119.965995	2026-03-20T23:11:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:11:06	61119.966053	2026-03-20T23:11:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:11:11	61119.966111	2026-03-20T23:11:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:11:16	61119.966169	2026-03-20T23:11:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:11:21	61119.966226	2026-03-20T23:11:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:11:26	61119.966284	2026-03-20T23:11:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:11:32	61119.966343	2026-03-20T23:11:32Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:11:36	61119.966400	2026-03-20T23:11:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:11:41	61119.966458	2026-03-20T23:11:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:11:46	61119.966516	2026-03-20T23:11:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:11:51	61119.966574	2026-03-20T23:11:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:11:56	61119.966632	2026-03-20T23:11:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:12:01	61119.966689	2026-03-20T23:12:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:12:06	61119.966747	2026-03-20T23:12:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:12:11	61119.966805	2026-03-20T23:12:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:12:16	61119.966863	2026-03-20T23:12:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:12:22	61119.966922	2026-03-20T23:12:22Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:12:26	61119.966979	2026-03-20T23:12:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:12:31	61119.967037	2026-03-20T23:12:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:12:36	61119.967094	2026-03-20T23:12:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:12:41	61119.967152	2026-03-20T23:12:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:12:46	61119.967210	2026-03-20T23:12:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:12:51	61119.967268	2026-03-20T23:12:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:12:56	61119.967326	2026-03-20T23:12:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:13:01	61119.967384	2026-03-20T23:13:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:13:06	61119.967442	2026-03-20T23:13:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:13:11	61119.967500	2026-03-20T23:13:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:13:16	61119.967558	2026-03-20T23:13:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:13:21	61119.967615	2026-03-20T23:13:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:13:26	61119.967673	2026-03-20T23:13:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:13:31	61119.967731	2026-03-20T23:13:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:13:36	61119.967789	2026-03-20T23:13:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:13:41	61119.967847	2026-03-20T23:13:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:13:46	61119.967905	2026-03-20T23:13:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:13:51	61119.967963	2026-03-20T23:13:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:13:56	61119.968021	2026-03-20T23:13:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:14:01	61119.968078	2026-03-20T23:14:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:14:06	61119.968136	2026-03-20T23:14:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:14:12	61119.968195	2026-03-20T23:14:12Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:14:16	61119.968252	2026-03-20T23:14:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:14:21	61119.968310	2026-03-20T23:14:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:14:26	61119.968368	2026-03-20T23:14:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:14:31	61119.968426	2026-03-20T23:14:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:14:36	61119.968483	2026-03-20T23:14:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:14:41	61119.968541	2026-03-20T23:14:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:14:46	61119.968599	2026-03-20T23:14:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:14:51	61119.968657	2026-03-20T23:14:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:14:56	61119.968715	2026-03-20T23:14:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:15:01	61119.968773	2026-03-20T23:15:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:15:06	61119.968831	2026-03-20T23:15:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:15:11	61119.968888	2026-03-20T23:15:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:15:16	61119.968946	2026-03-20T23:15:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:15:21	61119.969004	2026-03-20T23:15:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:15:26	61119.969062	2026-03-20T23:15:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-21T00:15:31	61119.969120	2026-03-20T23:15:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
