ISO_lokal	MJD	UTC	Kryo 1 In	Kryo 1 In_ohm	Kryo 1	Kryo 1_ohm	Kryo 1b	Kryo 1b_ohm	Peltier	Peltier_ohm	Peltier b	Peltier b_ohm	Kryo 2 In	Kryo 2 In_ohm	Kryo 2	Kryo 2_ohm	Kryo 2b	Kryo 2b_ohm	Kryo 3 In	Kryo 3 In_ohm	Kryo 3	Kryo 3_ohm	Kryo 3b	Kryo 3b_ohm	Kryo 4 In	Kryo 4 In_ohm	Kryo 4	Kryo 4_ohm	Kryo 4b	Kryo 4b_ohm	Kryo 5 In	Kryo 5 In_ohm	Kryo 5	Kryo 5_ohm	Kryo 5b	Kryo 5b_ohm	Kryo 6 In	Kryo 6 In_ohm	Kryo 6	Kryo 6_ohm	Kryo 6b	Kryo 6b_ohm	Kryo 7 In	Kryo 7 In_ohm	Kryo 7	Kryo 7_ohm	Kryo 9	Kryo 9_ohm	Kryo 9b	Kryo 9b_ohm	Kryo 8 In	Kryo 8 In_ohm	Kryo 8	Kryo 8_ohm
2026-03-26T00:00:02	61124.958367	2026-03-25T23:00:02Z	31.844	2.328	33.334	2.952	33.112	2.858	NaN	500.044	NaN	499.966	32.304	2.520	34.474	3.429	34.136	3.287	42.753	6.888	49.839	9.843	50.300	10.036	25.650	-0.268	NaN	500.030	NaN	500.014	39.145	5.382	40.689	6.026	40.823	6.083	NaN	500.090	39.181	5.397	39.364	5.473	296.122	108.948	295.339	108.644	NaN	500.189	NaN	500.044	296.882	109.243	295.791	108.819
2026-03-26T00:00:07	61124.958425	2026-03-25T23:00:07Z	31.851	2.331	33.344	2.956	33.113	2.859	NaN	500.044	NaN	499.966	32.309	2.522	34.451	3.419	34.122	3.281	42.752	6.888	49.841	9.844	50.310	10.040	25.705	-0.245	NaN	500.030	NaN	500.014	39.161	5.388	40.694	6.029	40.820	6.081	NaN	500.090	39.161	5.388	39.346	5.466	296.123	108.948	295.342	108.645	NaN	500.189	NaN	500.044	296.861	109.234	295.793	108.820
2026-03-26T00:00:12	61124.958483	2026-03-25T23:00:12Z	31.846	2.329	33.344	2.956	33.106	2.856	NaN	500.044	NaN	499.966	32.305	2.520	34.475	3.429	34.147	3.292	42.755	6.889	49.842	9.845	50.272	10.024	25.765	-0.220	NaN	500.030	NaN	500.014	39.141	5.380	40.720	6.039	40.827	6.084	NaN	500.090	39.169	5.392	39.357	5.470	296.089	108.935	295.344	108.646	NaN	500.189	NaN	500.044	296.880	109.242	295.813	108.828
2026-03-26T00:00:17	61124.958541	2026-03-25T23:00:17Z	31.840	2.326	33.342	2.955	33.115	2.860	NaN	500.044	NaN	499.966	32.289	2.514	34.463	3.424	34.115	3.278	42.737	6.882	49.828	9.839	50.297	10.034	25.834	-0.191	NaN	500.030	NaN	500.014	39.140	5.379	40.699	6.031	40.820	6.081	NaN	500.090	39.171	5.392	39.358	5.470	296.113	108.944	295.342	108.645	NaN	500.189	NaN	500.044	296.888	109.245	295.792	108.819
2026-03-26T00:00:22	61124.958599	2026-03-25T23:00:22Z	31.838	2.325	33.317	2.944	33.128	2.865	NaN	500.044	NaN	499.966	32.304	2.520	34.474	3.428	34.138	3.288	42.736	6.881	49.843	9.845	50.324	10.046	25.895	-0.165	NaN	500.030	NaN	500.014	39.168	5.391	40.701	6.032	40.804	6.074	NaN	500.090	39.176	5.394	39.369	5.475	296.102	108.940	295.329	108.640	NaN	500.189	NaN	500.044	296.867	109.237	295.813	108.828
2026-03-26T00:00:27	61124.958656	2026-03-25T23:00:27Z	31.843	2.327	33.339	2.954	33.126	2.864	NaN	500.044	NaN	499.966	32.306	2.521	34.474	3.428	34.149	3.293	42.734	6.881	49.847	9.847	50.312	10.041	25.609	-0.285	NaN	500.030	NaN	500.014	39.143	5.381	40.706	6.034	40.840	6.090	NaN	500.090	39.191	5.401	39.373	5.477	296.102	108.940	295.345	108.646	NaN	500.189	NaN	500.044	296.863	109.235	295.782	108.816
2026-03-26T00:00:32	61124.958714	2026-03-25T23:00:32Z	31.853	2.332	33.339	2.954	33.093	2.850	NaN	500.044	NaN	499.966	32.312	2.524	34.464	3.424	34.151	3.293	42.768	6.895	49.871	9.857	50.311	10.040	25.493	-0.334	NaN	500.030	NaN	500.014	39.143	5.381	40.706	6.034	40.836	6.088	NaN	500.090	39.188	5.400	39.387	5.483	296.111	108.943	295.348	108.647	NaN	500.189	NaN	500.044	296.878	109.241	295.787	108.818
2026-03-26T00:00:37	61124.958772	2026-03-25T23:00:37Z	31.849	2.330	33.335	2.952	33.137	2.869	NaN	500.044	NaN	499.966	32.308	2.522	34.465	3.425	34.128	3.284	42.754	6.889	49.852	9.849	50.316	10.042	25.476	-0.341	NaN	500.030	NaN	500.014	39.138	5.379	40.701	6.031	40.815	6.079	NaN	500.090	39.183	5.397	39.367	5.474	296.116	108.945	295.322	108.637	NaN	500.189	NaN	500.044	296.867	109.237	295.794	108.820
2026-03-26T00:00:42	61124.958830	2026-03-25T23:00:42Z	31.844	2.328	33.346	2.957	33.128	2.865	NaN	500.044	NaN	499.966	32.295	2.516	34.469	3.426	34.134	3.286	42.752	6.888	49.854	9.850	50.313	10.041	25.631	-0.276	NaN	500.030	NaN	500.014	39.160	5.388	40.703	6.032	40.825	6.083	NaN	500.090	39.199	5.404	39.382	5.480	296.119	108.947	295.321	108.637	NaN	500.189	NaN	500.044	296.870	109.238	295.797	108.822
2026-03-26T00:00:47	61124.958888	2026-03-25T23:00:47Z	31.858	2.334	33.353	2.959	33.141	2.871	NaN	500.044	NaN	499.966	32.311	2.523	34.467	3.426	34.128	3.284	42.770	6.895	49.862	9.853	50.325	10.046	25.691	-0.251	NaN	500.030	NaN	500.014	39.148	5.383	40.712	6.036	40.832	6.086	NaN	500.090	39.195	5.402	39.349	5.467	296.092	108.936	295.317	108.635	NaN	500.189	NaN	500.044	296.871	109.239	295.802	108.823
2026-03-26T00:00:52	61124.958946	2026-03-25T23:00:52Z	31.856	2.333	33.345	2.956	33.112	2.858	NaN	500.044	NaN	499.966	32.316	2.525	34.461	3.423	34.135	3.287	42.747	6.886	49.855	9.850	50.312	10.041	25.583	-0.296	NaN	500.030	NaN	500.014	39.166	5.390	40.727	6.042	40.850	6.094	NaN	500.090	39.180	5.396	39.375	5.478	296.101	108.940	295.332	108.641	NaN	500.189	NaN	500.044	296.869	109.238	295.800	108.823
2026-03-26T00:00:57	61124.959003	2026-03-25T23:00:57Z	31.854	2.332	33.348	2.957	33.122	2.863	NaN	500.044	NaN	499.966	32.293	2.515	34.472	3.428	34.146	3.291	42.755	6.889	49.863	9.854	50.324	10.046	25.614	-0.283	NaN	500.030	NaN	500.014	39.157	5.386	40.714	6.037	40.848	6.093	NaN	500.090	39.180	5.396	39.374	5.477	296.129	108.950	295.321	108.637	NaN	500.189	NaN	500.044	296.860	109.234	295.812	108.827
2026-03-26T00:01:02	61124.959061	2026-03-25T23:01:02Z	31.836	2.324	33.347	2.957	33.131	2.866	NaN	500.044	NaN	499.966	32.318	2.526	34.482	3.432	34.157	3.296	42.770	6.896	49.869	9.856	50.312	10.041	25.722	-0.238	NaN	500.030	NaN	500.014	39.146	5.382	40.724	6.041	40.826	6.084	NaN	500.090	39.181	5.397	39.380	5.480	296.093	108.937	295.332	108.641	NaN	500.189	NaN	500.044	296.868	109.237	295.803	108.824
2026-03-26T00:01:07	61124.959119	2026-03-25T23:01:07Z	31.864	2.336	33.341	2.955	33.129	2.866	NaN	500.044	NaN	499.966	32.307	2.522	34.483	3.432	34.149	3.292	42.760	6.891	49.860	9.852	50.339	10.052	25.599	-0.289	NaN	500.030	NaN	500.014	39.167	5.391	40.752	6.053	40.845	6.092	NaN	500.090	39.189	5.400	39.383	5.481	296.111	108.943	295.335	108.642	NaN	500.189	NaN	500.044	296.871	109.238	295.801	108.823
2026-03-26T00:01:12	61124.959177	2026-03-25T23:01:12Z	31.841	2.326	33.349	2.958	33.151	2.875	NaN	500.044	NaN	499.966	32.304	2.520	34.476	3.429	34.133	3.286	42.772	6.896	49.866	9.855	50.335	10.050	25.524	-0.321	NaN	500.030	NaN	500.014	39.175	5.394	40.721	6.040	40.850	6.094	NaN	500.090	39.194	5.402	39.391	5.484	296.097	108.938	295.344	108.646	NaN	500.189	NaN	500.044	296.869	109.238	295.788	108.818
2026-03-26T00:01:17	61124.959235	2026-03-25T23:01:17Z	31.845	2.328	33.349	2.958	33.122	2.863	NaN	500.044	NaN	499.966	32.300	2.519	34.478	3.430	34.143	3.290	42.765	6.894	49.890	9.865	50.338	10.051	25.608	-0.286	NaN	500.030	NaN	500.014	39.162	5.389	40.735	6.046	40.842	6.090	NaN	500.090	39.190	5.400	39.383	5.481	296.100	108.939	295.338	108.643	NaN	500.189	NaN	500.044	296.858	109.233	295.771	108.811
2026-03-26T00:01:22	61124.959293	2026-03-25T23:01:22Z	31.814	2.315	33.345	2.956	33.124	2.863	NaN	500.044	NaN	499.966	32.308	2.522	34.470	3.427	34.127	3.283	42.782	6.900	49.859	9.852	50.320	10.044	25.569	-0.302	NaN	500.030	NaN	500.014	39.147	5.383	40.737	6.047	40.847	6.092	NaN	500.090	39.182	5.397	39.401	5.488	296.127	108.949	295.356	108.650	NaN	500.189	NaN	500.044	296.854	109.232	295.793	108.820
2026-03-26T00:01:27	61124.959351	2026-03-25T23:01:27Z	31.851	2.331	33.328	2.949	33.136	2.868	NaN	500.044	NaN	499.966	32.293	2.516	34.474	3.429	34.160	3.297	42.769	6.895	49.860	9.852	50.336	10.051	25.704	-0.245	NaN	500.030	NaN	500.014	39.156	5.386	40.711	6.036	40.842	6.090	NaN	500.090	39.207	5.407	39.382	5.481	296.113	108.944	295.349	108.647	NaN	500.189	NaN	500.044	296.865	109.236	295.795	108.821
2026-03-26T00:01:32	61124.959408	2026-03-25T23:01:32Z	31.855	2.332	33.338	2.953	33.130	2.866	NaN	500.044	NaN	499.966	32.286	2.513	34.484	3.433	34.143	3.290	42.775	6.897	49.871	9.857	50.327	10.047	25.510	-0.327	NaN	500.030	NaN	500.014	39.162	5.389	40.732	6.044	40.840	6.090	NaN	500.090	39.214	5.410	39.394	5.485	296.100	108.939	295.330	108.640	NaN	500.189	NaN	500.044	296.856	109.233	295.790	108.819
2026-03-26T00:01:37	61124.959467	2026-03-25T23:01:37Z	31.835	2.324	33.352	2.959	33.152	2.875	NaN	500.044	NaN	499.966	32.281	2.511	34.481	3.431	34.136	3.287	42.781	6.900	49.885	9.863	50.346	10.055	25.837	-0.189	NaN	500.030	NaN	500.014	39.172	5.393	40.723	6.041	40.852	6.095	NaN	500.090	39.207	5.408	39.386	5.482	296.108	108.942	295.344	108.646	NaN	500.189	NaN	500.044	296.867	109.237	295.794	108.821
2026-03-26T00:01:42	61124.959524	2026-03-25T23:01:42Z	31.844	2.328	33.352	2.959	33.133	2.867	NaN	500.044	NaN	499.966	32.300	2.519	34.479	3.431	34.151	3.293	42.756	6.890	49.875	9.859	50.350	10.056	25.859	-0.180	NaN	500.030	NaN	500.014	39.176	5.394	40.735	6.046	40.843	6.091	NaN	500.090	39.214	5.410	39.385	5.482	296.106	108.941	295.340	108.644	NaN	500.189	NaN	500.044	296.872	109.239	295.808	108.826
2026-03-26T00:01:47	61124.959582	2026-03-25T23:01:47Z	31.855	2.332	33.350	2.958	33.126	2.865	NaN	500.044	NaN	499.966	32.293	2.516	34.481	3.431	34.145	3.291	42.767	6.894	49.881	9.861	50.359	10.060	25.941	-0.146	NaN	500.030	NaN	500.014	39.173	5.393	40.735	6.046	40.861	6.098	NaN	500.090	39.186	5.399	39.388	5.483	296.103	108.940	295.334	108.642	NaN	500.189	NaN	500.044	296.881	109.242	295.797	108.822
2026-03-26T00:01:52	61124.959640	2026-03-25T23:01:52Z	31.855	2.332	33.349	2.958	33.135	2.868	NaN	500.044	NaN	499.966	32.307	2.521	34.498	3.438	34.140	3.289	42.771	6.896	49.866	9.855	50.339	10.052	25.681	-0.255	NaN	500.030	NaN	500.014	39.155	5.386	40.729	6.043	40.840	6.089	NaN	500.090	39.225	5.415	39.410	5.492	296.107	108.942	295.355	108.650	NaN	500.189	NaN	500.044	296.869	109.237	295.791	108.819
2026-03-26T00:01:57	61124.959698	2026-03-25T23:01:57Z	31.831	2.322	33.342	2.955	33.147	2.873	NaN	500.044	NaN	499.966	32.299	2.518	34.494	3.437	34.140	3.289	42.774	6.897	49.864	9.854	50.357	10.059	25.749	-0.226	NaN	500.030	NaN	500.014	39.171	5.392	40.726	6.042	40.846	6.092	NaN	500.090	39.204	5.406	39.388	5.483	296.104	108.940	295.350	108.648	NaN	500.189	NaN	500.044	296.869	109.238	295.804	108.824
2026-03-26T00:02:02	61124.959756	2026-03-25T23:02:02Z	31.842	2.327	33.362	2.963	33.144	2.872	NaN	500.044	NaN	499.966	32.296	2.517	34.484	3.433	34.147	3.292	42.780	6.900	49.877	9.859	50.353	10.058	25.912	-0.158	NaN	500.030	NaN	500.014	39.179	5.396	40.745	6.050	40.853	6.095	NaN	500.090	39.210	5.409	39.401	5.488	296.103	108.940	295.331	108.640	NaN	500.189	NaN	500.044	296.873	109.239	295.793	108.820
2026-03-26T00:02:07	61124.959814	2026-03-25T23:02:07Z	31.843	2.327	33.369	2.966	33.132	2.867	NaN	500.044	NaN	499.966	32.292	2.515	34.459	3.422	34.145	3.291	42.786	6.902	49.886	9.863	50.357	10.059	25.910	-0.159	NaN	500.030	NaN	500.014	39.178	5.395	40.737	6.047	40.834	6.087	NaN	500.090	39.217	5.412	39.406	5.491	296.108	108.942	295.350	108.648	NaN	500.189	NaN	500.044	296.863	109.235	295.787	108.818
2026-03-26T00:02:12	61124.959872	2026-03-25T23:02:12Z	31.839	2.325	33.347	2.957	33.133	2.867	NaN	500.044	NaN	499.966	32.275	2.508	34.485	3.433	34.154	3.295	42.777	6.899	49.891	9.865	50.357	10.059	25.779	-0.214	NaN	500.030	NaN	500.014	39.177	5.395	40.737	6.047	40.845	6.092	NaN	500.090	39.235	5.419	39.412	5.493	296.108	108.942	295.335	108.642	NaN	500.189	NaN	500.044	296.862	109.235	295.792	108.820
2026-03-26T00:02:17	61124.959930	2026-03-25T23:02:17Z	31.833	2.323	33.361	2.963	33.154	2.876	NaN	500.044	NaN	499.966	32.302	2.519	34.521	3.448	34.146	3.291	42.788	6.903	49.926	9.880	50.332	10.049	25.819	-0.197	NaN	500.030	NaN	500.014	39.185	5.398	40.749	6.052	40.881	6.107	NaN	500.090	39.215	5.411	39.406	5.491	296.126	108.949	295.345	108.646	NaN	500.189	NaN	500.044	296.867	109.237	295.810	108.827
2026-03-26T00:02:22	61124.959987	2026-03-25T23:02:22Z	31.817	2.316	33.364	2.964	33.145	2.872	NaN	500.044	NaN	499.966	32.318	2.526	34.502	3.440	34.143	3.290	42.785	6.902	49.911	9.873	50.364	10.062	25.755	-0.224	NaN	500.030	NaN	500.014	39.195	5.403	40.757	6.055	40.872	6.103	NaN	500.090	39.209	5.408	39.405	5.490	296.111	108.943	295.332	108.641	NaN	500.189	NaN	500.044	296.890	109.246	295.824	108.832
2026-03-26T00:02:27	61124.960045	2026-03-25T23:02:27Z	31.849	2.330	33.357	2.961	33.143	2.872	NaN	500.044	NaN	499.966	32.291	2.515	34.479	3.430	34.165	3.299	42.789	6.904	49.904	9.871	50.368	10.064	25.717	-0.240	NaN	500.030	NaN	500.014	39.189	5.400	40.758	6.055	40.862	6.099	NaN	500.090	39.226	5.415	39.418	5.496	296.107	108.942	295.340	108.644	NaN	500.189	NaN	500.044	296.872	109.239	295.785	108.817
2026-03-26T00:02:32	61124.960103	2026-03-25T23:02:32Z	31.830	2.322	33.375	2.968	33.157	2.878	NaN	500.044	NaN	499.966	32.303	2.520	34.489	3.435	34.127	3.283	42.781	6.900	49.897	9.868	50.364	10.062	25.695	-0.249	NaN	500.030	NaN	500.014	39.197	5.403	40.759	6.056	40.885	6.109	NaN	500.090	39.229	5.416	39.413	5.493	296.114	108.945	295.340	108.644	NaN	500.189	NaN	500.044	296.875	109.240	295.774	108.813
2026-03-26T00:02:37	61124.960161	2026-03-25T23:02:37Z	31.836	2.324	33.384	2.972	33.151	2.875	NaN	500.044	NaN	499.966	32.302	2.519	34.500	3.439	34.145	3.291	42.786	6.902	49.891	9.865	50.354	10.058	25.667	-0.261	NaN	500.030	NaN	500.014	39.197	5.403	40.755	6.054	40.873	6.103	NaN	500.090	39.212	5.410	39.414	5.494	296.116	108.945	295.349	108.648	NaN	500.189	NaN	500.044	296.875	109.240	295.793	108.820
2026-03-26T00:02:42	61124.960219	2026-03-25T23:02:42Z	31.842	2.327	33.367	2.965	33.133	2.867	NaN	500.044	NaN	499.966	32.311	2.523	34.484	3.433	34.168	3.300	42.790	6.904	49.914	9.875	50.369	10.064	26.028	-0.110	NaN	500.030	NaN	500.014	39.188	5.400	40.747	6.051	40.858	6.097	NaN	500.090	39.205	5.407	39.424	5.498	296.121	108.947	295.352	108.649	NaN	500.189	NaN	500.044	296.865	109.236	295.797	108.822
2026-03-26T00:02:47	61124.960277	2026-03-25T23:02:47Z	31.851	2.331	33.368	2.966	33.159	2.878	NaN	500.044	NaN	499.966	32.276	2.509	34.499	3.439	34.158	3.296	42.787	6.903	49.912	9.874	50.365	10.063	25.740	-0.230	NaN	500.030	NaN	500.014	39.208	5.408	40.753	6.053	40.888	6.110	NaN	500.090	39.235	5.419	39.413	5.494	296.110	108.943	295.344	108.646	NaN	500.189	NaN	500.044	296.889	109.245	295.783	108.816
2026-03-26T00:02:52	61124.960335	2026-03-25T23:02:52Z	31.847	2.329	33.355	2.960	33.146	2.873	NaN	500.044	NaN	499.966	32.298	2.518	34.474	3.428	34.163	3.298	42.781	6.900	49.893	9.866	50.361	10.061	25.767	-0.219	NaN	500.030	NaN	500.014	39.171	5.392	40.755	6.054	40.894	6.112	NaN	500.090	39.236	5.419	39.401	5.489	296.117	108.946	295.330	108.640	NaN	500.189	NaN	500.044	296.887	109.245	295.798	108.822
2026-03-26T00:02:57	61124.960392	2026-03-25T23:02:57Z	31.851	2.330	33.379	2.970	33.150	2.874	NaN	500.044	NaN	499.966	32.309	2.522	34.484	3.433	34.154	3.295	42.776	6.898	49.903	9.870	50.378	10.068	25.844	-0.187	NaN	500.030	NaN	500.014	39.211	5.409	40.764	6.058	40.890	6.110	NaN	500.090	39.218	5.412	39.390	5.484	296.108	108.942	295.328	108.640	NaN	500.189	NaN	500.044	296.876	109.240	295.821	108.831
2026-03-26T00:03:02	61124.960450	2026-03-25T23:03:02Z	31.834	2.324	33.361	2.963	33.144	2.872	NaN	500.044	NaN	499.966	32.309	2.522	34.490	3.435	34.148	3.292	42.778	6.899	49.924	9.879	50.373	10.066	25.928	-0.152	NaN	500.030	NaN	500.014	39.194	5.402	40.762	6.057	40.884	6.108	NaN	500.090	39.218	5.412	39.412	5.493	296.100	108.939	295.331	108.641	NaN	500.189	NaN	500.044	296.879	109.242	295.798	108.822
2026-03-26T00:03:07	61124.960508	2026-03-25T23:03:07Z	31.820	2.317	33.366	2.965	33.146	2.873	NaN	500.044	NaN	499.966	32.311	2.523	34.506	3.442	34.147	3.292	42.792	6.905	49.910	9.873	50.377	10.068	25.876	-0.173	NaN	500.030	NaN	500.014	39.199	5.404	40.774	6.062	40.879	6.106	NaN	500.090	39.215	5.411	39.427	5.499	296.104	108.941	295.353	108.649	NaN	500.189	NaN	500.044	296.882	109.243	295.803	108.824
2026-03-26T00:03:12	61124.960566	2026-03-25T23:03:12Z	31.821	2.318	33.358	2.961	33.166	2.881	NaN	500.044	NaN	499.966	32.290	2.515	34.491	3.436	34.159	3.297	42.787	6.903	49.926	9.880	50.373	10.066	25.744	-0.228	NaN	500.030	NaN	500.014	39.176	5.395	40.763	6.058	40.888	6.110	NaN	500.090	39.228	5.416	39.416	5.495	296.100	108.939	295.341	108.644	NaN	500.189	NaN	500.044	296.865	109.236	295.793	108.820
2026-03-26T00:03:17	61124.960624	2026-03-25T23:03:17Z	31.843	2.327	33.370	2.967	33.141	2.871	NaN	500.044	NaN	499.966	32.299	2.518	34.482	3.432	34.127	3.283	42.780	6.900	49.919	9.877	50.391	10.073	25.967	-0.135	NaN	500.030	NaN	500.014	39.191	5.401	40.753	6.053	40.861	6.098	NaN	500.090	39.235	5.419	39.413	5.494	296.092	108.936	295.353	108.649	NaN	500.189	NaN	500.044	296.865	109.236	295.826	108.833
2026-03-26T00:03:22	61124.960682	2026-03-25T23:03:22Z	31.845	2.328	33.351	2.959	33.141	2.871	NaN	500.044	NaN	499.966	32.292	2.515	34.499	3.439	34.165	3.299	42.787	6.903	49.921	9.878	50.387	10.072	25.857	-0.181	NaN	500.030	NaN	500.014	39.192	5.401	40.776	6.063	40.901	6.115	NaN	500.090	39.218	5.412	39.433	5.502	296.120	108.947	295.362	108.653	NaN	500.189	NaN	500.044	296.875	109.240	295.775	108.813
2026-03-26T00:03:27	61124.960740	2026-03-25T23:03:27Z	31.833	2.323	33.362	2.963	33.152	2.875	NaN	500.044	NaN	499.966	32.283	2.511	34.488	3.434	34.165	3.299	42.805	6.910	49.925	9.879	50.373	10.066	26.015	-0.115	NaN	500.030	NaN	500.014	39.202	5.406	40.781	6.065	40.890	6.110	NaN	500.090	39.236	5.419	39.442	5.505	296.112	108.944	295.350	108.648	NaN	500.189	NaN	500.044	296.870	109.238	295.788	108.818
2026-03-26T00:03:32	61124.960798	2026-03-25T23:03:32Z	31.835	2.324	33.370	2.967	33.159	2.878	NaN	500.044	NaN	499.966	32.281	2.511	34.480	3.431	34.155	3.295	42.788	6.903	49.906	9.872	50.380	10.069	26.050	-0.100	NaN	500.030	NaN	500.014	39.204	5.406	40.751	6.052	40.868	6.101	NaN	500.090	39.250	5.425	39.427	5.499	296.120	108.947	295.343	108.645	NaN	500.189	NaN	500.044	296.870	109.238	295.786	108.817
2026-03-26T00:03:37	61124.960856	2026-03-25T23:03:37Z	31.834	2.324	33.374	2.968	33.143	2.872	NaN	500.044	NaN	499.966	32.292	2.515	34.498	3.439	34.166	3.299	42.803	6.909	49.926	9.880	50.395	10.075	25.921	-0.155	NaN	500.030	NaN	500.014	39.193	5.401	40.746	6.050	40.870	6.102	NaN	500.090	39.231	5.417	39.439	5.504	296.126	108.949	295.344	108.646	NaN	500.189	NaN	500.044	296.874	109.240	295.795	108.821
2026-03-26T00:03:42	61124.960913	2026-03-25T23:03:42Z	31.839	2.326	33.367	2.965	33.139	2.870	NaN	500.044	NaN	499.966	32.294	2.516	34.483	3.432	34.171	3.302	42.808	6.912	49.927	9.880	50.374	10.067	25.777	-0.215	NaN	500.030	NaN	500.014	39.203	5.406	40.761	6.057	40.873	6.103	NaN	500.090	39.231	5.417	39.417	5.495	296.095	108.937	295.330	108.640	NaN	500.189	NaN	500.044	296.875	109.240	295.795	108.821
2026-03-26T00:03:47	61124.960971	2026-03-25T23:03:47Z	31.837	2.325	33.362	2.963	33.145	2.872	NaN	500.044	NaN	499.966	32.293	2.516	34.497	3.438	34.164	3.299	42.795	6.906	49.934	9.883	50.390	10.073	25.786	-0.211	NaN	500.030	NaN	500.014	39.208	5.408	40.769	6.060	40.886	6.109	NaN	500.090	39.219	5.412	39.443	5.506	296.099	108.939	295.328	108.639	NaN	500.189	NaN	500.044	296.872	109.239	295.797	108.821
2026-03-26T00:03:52	61124.961029	2026-03-25T23:03:52Z	31.852	2.331	33.370	2.967	33.141	2.871	NaN	500.044	NaN	499.966	32.276	2.509	34.495	3.437	34.162	3.298	42.786	6.902	49.929	9.881	50.403	10.078	25.845	-0.186	NaN	500.030	NaN	500.014	39.190	5.400	40.766	6.059	40.880	6.106	NaN	500.090	39.249	5.425	39.418	5.496	296.096	108.938	295.346	108.646	NaN	500.189	NaN	500.044	296.879	109.241	295.813	108.828
2026-03-26T00:03:57	61124.961087	2026-03-25T23:03:57Z	31.838	2.325	33.377	2.969	33.150	2.874	NaN	500.044	NaN	499.966	32.293	2.516	34.495	3.437	34.166	3.300	42.814	6.914	49.945	9.888	50.390	10.073	25.674	-0.258	NaN	500.030	NaN	500.014	39.195	5.403	40.764	6.058	40.871	6.102	NaN	500.090	39.239	5.421	39.440	5.505	296.115	108.945	295.346	108.646	NaN	500.189	NaN	500.044	296.879	109.241	295.811	108.827
2026-03-26T00:04:02	61124.961145	2026-03-25T23:04:02Z	31.837	2.325	33.346	2.956	33.165	2.881	NaN	500.044	NaN	499.966	32.290	2.515	34.499	3.439	34.150	3.293	42.799	6.907	49.919	9.877	50.412	10.082	25.897	-0.164	NaN	500.030	NaN	500.014	39.200	5.404	40.756	6.054	40.881	6.107	NaN	500.090	39.253	5.427	39.446	5.507	296.110	108.943	295.348	108.647	NaN	500.189	NaN	500.044	296.868	109.237	295.786	108.817
2026-03-26T00:04:07	61124.961203	2026-03-25T23:04:07Z	31.825	2.320	33.365	2.964	33.146	2.873	NaN	500.044	NaN	499.966	32.291	2.515	34.491	3.435	34.174	3.303	42.795	6.906	49.941	9.886	50.382	10.070	25.856	-0.182	NaN	500.030	NaN	500.014	39.193	5.402	40.765	6.058	40.890	6.110	NaN	500.090	39.242	5.422	39.426	5.499	296.117	108.946	295.342	108.645	NaN	500.189	NaN	500.044	296.870	109.238	295.798	108.822
2026-03-26T00:04:12	61124.961261	2026-03-25T23:04:12Z	31.815	2.316	33.354	2.960	33.156	2.877	NaN	500.044	NaN	499.966	32.302	2.519	34.499	3.439	34.133	3.286	42.792	6.905	49.940	9.885	50.402	10.078	25.818	-0.197	NaN	500.030	NaN	500.014	39.190	5.400	40.767	6.059	40.883	6.107	NaN	500.090	39.240	5.421	39.429	5.500	296.124	108.948	295.362	108.653	NaN	500.189	NaN	500.044	296.878	109.241	295.794	108.820
2026-03-26T00:04:17	61124.961319	2026-03-25T23:04:17Z	31.852	2.331	33.374	2.968	33.148	2.874	NaN	500.044	NaN	499.966	32.294	2.516	34.484	3.433	34.155	3.295	42.810	6.912	49.939	9.885	50.387	10.072	25.703	-0.246	NaN	500.030	NaN	500.014	39.198	5.403	40.763	6.057	40.884	6.108	NaN	500.090	39.230	5.417	39.427	5.499	296.127	108.949	295.348	108.647	NaN	500.189	NaN	500.044	296.866	109.237	295.791	108.819
2026-03-26T00:04:22	61124.961376	2026-03-25T23:04:22Z	31.853	2.331	33.347	2.957	33.162	2.879	NaN	500.044	NaN	499.966	32.270	2.506	34.509	3.443	34.171	3.302	42.797	6.907	49.923	9.878	50.409	10.081	26.012	-0.116	NaN	500.030	NaN	500.014	39.196	5.403	40.765	6.058	40.878	6.106	NaN	500.090	39.264	5.431	39.426	5.499	296.138	108.954	295.335	108.642	NaN	500.189	NaN	500.044	296.873	109.239	295.814	108.828
2026-03-26T00:04:27	61124.961434	2026-03-25T23:04:27Z	31.832	2.323	33.360	2.962	33.174	2.885	NaN	500.044	NaN	499.966	32.312	2.524	34.517	3.446	34.152	3.294	42.805	6.910	49.926	9.880	50.398	10.076	25.902	-0.162	NaN	500.030	NaN	500.014	39.188	5.399	40.752	6.053	40.882	6.107	NaN	500.090	39.274	5.436	39.435	5.503	296.126	108.949	295.345	108.646	NaN	500.189	NaN	500.044	296.865	109.236	295.790	108.819
2026-03-26T00:04:32	61124.961492	2026-03-25T23:04:32Z	31.847	2.329	33.366	2.965	33.149	2.874	NaN	500.044	NaN	499.966	32.289	2.514	34.503	3.441	34.154	3.294	42.820	6.916	49.962	9.895	50.414	10.083	26.006	-0.119	NaN	500.030	NaN	500.014	39.183	5.397	40.759	6.056	40.898	6.114	NaN	500.090	39.244	5.423	39.425	5.498	296.110	108.943	295.366	108.654	NaN	500.189	NaN	500.044	296.859	109.234	295.812	108.827
