ISO_lokal	MJD	UTC	Kryo 1 In	Kryo 1	Kryo 1b	Peltier	Peltier b	Kryo 2 In	Kryo 2	Kryo 2b	Kryo 3 In	Kryo 3	Kryo 3b	Kryo 4 In	Kryo 4	Kryo 4b	Kryo 5 In	Kryo 5	Kryo 5b	Kryo 6 In	Kryo 6	Kryo 6b	Kryo 7 In	Kryo 7	Kryo 9	Kryo 9b	Kryo 8 In	Kryo 8
2026-03-18T17:46:33	61117.699003	2026-03-18T16:46:33Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.4	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.3	NaN	NaN	296.1	295.3
2026-03-18T17:46:38	61117.699061	2026-03-18T16:46:38Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:46:43	61117.699118	2026-03-18T16:46:43Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:46:48	61117.699176	2026-03-18T16:46:48Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.4	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:46:53	61117.699234	2026-03-18T16:46:53Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:46:58	61117.699292	2026-03-18T16:46:58Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:47:26	61117.699615	2026-03-18T16:47:26Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	294.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.1	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:47:29	61117.699644	2026-03-18T16:47:29Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.0	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:47:34	61117.699702	2026-03-18T16:47:34Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.1	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.3	NaN	NaN	296.1	295.3
2026-03-18T17:47:39	61117.699760	2026-03-18T16:47:39Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.2	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.3	NaN	NaN	296.1	295.3
