ISO_lokal	MJD	UTC	CENT	CENT_status	DOOR	DOOR_status	BA	BA_status
2026-03-20T11:26:01	61119.434734	2026-03-20T10:26:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:26:06	61119.434793	2026-03-20T10:26:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:26:11	61119.434850	2026-03-20T10:26:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:26:16	61119.434908	2026-03-20T10:26:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:26:21	61119.434966	2026-03-20T10:26:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:26:26	61119.435024	2026-03-20T10:26:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:26:31	61119.435082	2026-03-20T10:26:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:26:36	61119.435140	2026-03-20T10:26:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:26:41	61119.435197	2026-03-20T10:26:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:26:46	61119.435255	2026-03-20T10:26:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:26:51	61119.435313	2026-03-20T10:26:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:26:56	61119.435371	2026-03-20T10:26:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:27:01	61119.435429	2026-03-20T10:27:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:27:06	61119.435487	2026-03-20T10:27:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:27:11	61119.435544	2026-03-20T10:27:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:27:16	61119.435603	2026-03-20T10:27:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:27:21	61119.435661	2026-03-20T10:27:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:27:26	61119.435718	2026-03-20T10:27:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:27:31	61119.435776	2026-03-20T10:27:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:27:36	61119.435834	2026-03-20T10:27:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:27:41	61119.435892	2026-03-20T10:27:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:27:46	61119.435950	2026-03-20T10:27:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:27:51	61119.436008	2026-03-20T10:27:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:27:56	61119.436065	2026-03-20T10:27:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:28:01	61119.436123	2026-03-20T10:28:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:28:06	61119.436181	2026-03-20T10:28:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:28:11	61119.436239	2026-03-20T10:28:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:28:16	61119.436297	2026-03-20T10:28:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:28:21	61119.436355	2026-03-20T10:28:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:28:26	61119.436413	2026-03-20T10:28:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:28:31	61119.436471	2026-03-20T10:28:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:28:36	61119.436528	2026-03-20T10:28:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:28:41	61119.436586	2026-03-20T10:28:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:28:46	61119.436644	2026-03-20T10:28:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:28:51	61119.436702	2026-03-20T10:28:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:28:56	61119.436760	2026-03-20T10:28:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:29:01	61119.436818	2026-03-20T10:29:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:29:06	61119.436876	2026-03-20T10:29:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:29:11	61119.436934	2026-03-20T10:29:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:29:16	61119.436992	2026-03-20T10:29:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:29:21	61119.437049	2026-03-20T10:29:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:29:26	61119.437107	2026-03-20T10:29:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:29:31	61119.437165	2026-03-20T10:29:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:29:36	61119.437223	2026-03-20T10:29:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:29:41	61119.437281	2026-03-20T10:29:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:29:46	61119.437338	2026-03-20T10:29:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:29:51	61119.437396	2026-03-20T10:29:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:29:56	61119.437455	2026-03-20T10:29:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:30:01	61119.437512	2026-03-20T10:30:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:30:06	61119.437570	2026-03-20T10:30:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:30:11	61119.437628	2026-03-20T10:30:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:30:16	61119.437686	2026-03-20T10:30:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:30:21	61119.437744	2026-03-20T10:30:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:30:26	61119.437802	2026-03-20T10:30:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:30:31	61119.437860	2026-03-20T10:30:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:30:36	61119.437918	2026-03-20T10:30:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:30:41	61119.437975	2026-03-20T10:30:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:30:46	61119.438033	2026-03-20T10:30:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:30:51	61119.438091	2026-03-20T10:30:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:30:56	61119.438149	2026-03-20T10:30:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:31:01	61119.438207	2026-03-20T10:31:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:31:06	61119.438265	2026-03-20T10:31:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:31:11	61119.438322	2026-03-20T10:31:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:31:16	61119.438380	2026-03-20T10:31:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:31:21	61119.438438	2026-03-20T10:31:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:31:26	61119.438496	2026-03-20T10:31:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:31:31	61119.438554	2026-03-20T10:31:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:31:36	61119.438612	2026-03-20T10:31:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:31:41	61119.438670	2026-03-20T10:31:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:31:46	61119.438728	2026-03-20T10:31:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:31:51	61119.438787	2026-03-20T10:31:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:31:56	61119.438843	2026-03-20T10:31:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:32:01	61119.438901	2026-03-20T10:32:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:32:06	61119.438959	2026-03-20T10:32:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:32:11	61119.439017	2026-03-20T10:32:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:32:16	61119.439075	2026-03-20T10:32:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:32:21	61119.439133	2026-03-20T10:32:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:32:26	61119.439191	2026-03-20T10:32:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:32:31	61119.439248	2026-03-20T10:32:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:32:36	61119.439306	2026-03-20T10:32:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:32:41	61119.439364	2026-03-20T10:32:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:32:46	61119.439422	2026-03-20T10:32:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:32:51	61119.439480	2026-03-20T10:32:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:32:56	61119.439538	2026-03-20T10:32:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:33:01	61119.439596	2026-03-20T10:33:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:33:06	61119.439654	2026-03-20T10:33:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:33:11	61119.439711	2026-03-20T10:33:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:33:16	61119.439769	2026-03-20T10:33:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:33:21	61119.439827	2026-03-20T10:33:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:33:26	61119.439885	2026-03-20T10:33:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:33:31	61119.439943	2026-03-20T10:33:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:33:36	61119.440001	2026-03-20T10:33:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:33:41	61119.440059	2026-03-20T10:33:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:33:46	61119.440116	2026-03-20T10:33:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:33:51	61119.440174	2026-03-20T10:33:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:33:56	61119.440232	2026-03-20T10:33:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:34:01	61119.440290	2026-03-20T10:34:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:34:06	61119.440348	2026-03-20T10:34:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:34:11	61119.440406	2026-03-20T10:34:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:34:16	61119.440464	2026-03-20T10:34:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:34:21	61119.440522	2026-03-20T10:34:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:34:26	61119.440580	2026-03-20T10:34:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:34:31	61119.440637	2026-03-20T10:34:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:34:36	61119.440695	2026-03-20T10:34:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:34:41	61119.440753	2026-03-20T10:34:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:34:46	61119.440811	2026-03-20T10:34:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:34:51	61119.440869	2026-03-20T10:34:51Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:34:56	61119.440927	2026-03-20T10:34:56Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:35:01	61119.440984	2026-03-20T10:35:01Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:35:06	61119.441042	2026-03-20T10:35:06Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:35:11	61119.441100	2026-03-20T10:35:11Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:35:16	61119.441158	2026-03-20T10:35:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:35:21	61119.441216	2026-03-20T10:35:21Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:35:26	61119.441274	2026-03-20T10:35:26Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:35:31	61119.441332	2026-03-20T10:35:31Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:35:36	61119.441390	2026-03-20T10:35:36Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:35:41	61119.441448	2026-03-20T10:35:41Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:35:46	61119.441506	2026-03-20T10:35:46Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:36:22	61119.441927	2026-03-20T10:36:22Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:36:24	61119.441954	2026-03-20T10:36:24Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:36:29	61119.442012	2026-03-20T10:36:29Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:36:34	61119.442070	2026-03-20T10:36:34Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:36:39	61119.442128	2026-03-20T10:36:39Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:36:44	61119.442185	2026-03-20T10:36:44Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:36:49	61119.442243	2026-03-20T10:36:49Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:36:54	61119.442301	2026-03-20T10:36:54Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:36:59	61119.442359	2026-03-20T10:36:59Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:37:04	61119.442417	2026-03-20T10:37:04Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:37:09	61119.442475	2026-03-20T10:37:09Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:37:14	61119.442533	2026-03-20T10:37:14Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:37:19	61119.442590	2026-03-20T10:37:19Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:37:24	61119.442648	2026-03-20T10:37:24Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:37:29	61119.442706	2026-03-20T10:37:29Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:38:16	61119.443242	2026-03-20T10:38:16Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:38:18	61119.443269	2026-03-20T10:38:18Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:38:23	61119.443327	2026-03-20T10:38:23Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:38:28	61119.443385	2026-03-20T10:38:28Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:38:33	61119.443443	2026-03-20T10:38:33Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:38:38	61119.443500	2026-03-20T10:38:38Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:38:43	61119.443559	2026-03-20T10:38:43Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:38:48	61119.443616	2026-03-20T10:38:48Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:38:53	61119.443675	2026-03-20T10:38:53Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:38:58	61119.443733	2026-03-20T10:38:58Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:39:03	61119.443790	2026-03-20T10:39:03Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:39:08	61119.443848	2026-03-20T10:39:08Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:39:13	61119.443906	2026-03-20T10:39:13Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:39:18	61119.443964	2026-03-20T10:39:18Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:39:23	61119.444021	2026-03-20T10:39:23Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:39:28	61119.444079	2026-03-20T10:39:28Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:39:33	61119.444137	2026-03-20T10:39:33Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:39:38	61119.444195	2026-03-20T10:39:38Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:39:43	61119.444253	2026-03-20T10:39:43Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:39:48	61119.444311	2026-03-20T10:39:48Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:39:53	61119.444369	2026-03-20T10:39:53Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:39:58	61119.444427	2026-03-20T10:39:58Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:40:03	61119.444484	2026-03-20T10:40:03Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:40:08	61119.444542	2026-03-20T10:40:08Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:40:13	61119.444600	2026-03-20T10:40:13Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:40:18	61119.444658	2026-03-20T10:40:18Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:40:23	61119.444716	2026-03-20T10:40:23Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:40:28	61119.444774	2026-03-20T10:40:28Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:40:33	61119.444832	2026-03-20T10:40:33Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:40:38	61119.444890	2026-03-20T10:40:38Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:40:43	61119.444947	2026-03-20T10:40:43Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:40:48	61119.445005	2026-03-20T10:40:48Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:40:53	61119.445063	2026-03-20T10:40:53Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:40:58	61119.445121	2026-03-20T10:40:58Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:41:03	61119.445179	2026-03-20T10:41:03Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:41:08	61119.445237	2026-03-20T10:41:08Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:41:13	61119.445295	2026-03-20T10:41:13Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:41:18	61119.445353	2026-03-20T10:41:18Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:41:23	61119.445411	2026-03-20T10:41:23Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:41:28	61119.445468	2026-03-20T10:41:28Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:41:33	61119.445526	2026-03-20T10:41:33Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:41:38	61119.445584	2026-03-20T10:41:38Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:41:43	61119.445642	2026-03-20T10:41:43Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:41:48	61119.445700	2026-03-20T10:41:48Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:41:53	61119.445758	2026-03-20T10:41:53Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:41:58	61119.445815	2026-03-20T10:41:58Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:42:03	61119.445874	2026-03-20T10:42:03Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:42:08	61119.445931	2026-03-20T10:42:08Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:42:13	61119.445989	2026-03-20T10:42:13Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:42:18	61119.446047	2026-03-20T10:42:18Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:42:23	61119.446105	2026-03-20T10:42:23Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:42:28	61119.446163	2026-03-20T10:42:28Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:42:33	61119.446220	2026-03-20T10:42:33Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:42:38	61119.446279	2026-03-20T10:42:38Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-20T11:42:43	61119.446336	2026-03-20T10:42:43Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
