ISO_lokal	MJD	UTC	CENT	CENT_status	CENT_kal	DOOR	DOOR_status	DOOR_kal	BA	BA_status	BA_kal
2026-03-25T00:01:15	61123.959210	2026-03-24T23:01:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:01:20	61123.959268	2026-03-24T23:01:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:01:25	61123.959326	2026-03-24T23:01:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:01:30	61123.959384	2026-03-24T23:01:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:01:35	61123.959441	2026-03-24T23:01:35Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:01:40	61123.959499	2026-03-24T23:01:40Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:01:45	61123.959557	2026-03-24T23:01:45Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:01:50	61123.959615	2026-03-24T23:01:50Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:01:55	61123.959673	2026-03-24T23:01:55Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:02:00	61123.959730	2026-03-24T23:02:00Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:02:05	61123.959789	2026-03-24T23:02:05Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:02:10	61123.959847	2026-03-24T23:02:10Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:02:15	61123.959904	2026-03-24T23:02:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:02:20	61123.959962	2026-03-24T23:02:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:02:25	61123.960020	2026-03-24T23:02:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:02:30	61123.960078	2026-03-24T23:02:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:02:35	61123.960136	2026-03-24T23:02:35Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:02:40	61123.960194	2026-03-24T23:02:40Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:02:45	61123.960252	2026-03-24T23:02:45Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:02:50	61123.960310	2026-03-24T23:02:50Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:02:55	61123.960367	2026-03-24T23:02:55Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:03:00	61123.960425	2026-03-24T23:03:00Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:03:05	61123.960483	2026-03-24T23:03:05Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:03:10	61123.960541	2026-03-24T23:03:10Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:03:15	61123.960599	2026-03-24T23:03:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:03:20	61123.960657	2026-03-24T23:03:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:03:25	61123.960715	2026-03-24T23:03:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:03:30	61123.960772	2026-03-24T23:03:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:03:35	61123.960831	2026-03-24T23:03:35Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:03:40	61123.960888	2026-03-24T23:03:40Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:03:45	61123.960946	2026-03-24T23:03:45Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:03:50	61123.961004	2026-03-24T23:03:50Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:03:55	61123.961062	2026-03-24T23:03:55Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:04:00	61123.961120	2026-03-24T23:04:00Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:04:05	61123.961178	2026-03-24T23:04:05Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:04:10	61123.961235	2026-03-24T23:04:10Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:04:15	61123.961293	2026-03-24T23:04:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:04:20	61123.961351	2026-03-24T23:04:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:04:25	61123.961409	2026-03-24T23:04:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:04:30	61123.961467	2026-03-24T23:04:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:04:35	61123.961525	2026-03-24T23:04:35Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:04:40	61123.961582	2026-03-24T23:04:40Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:04:45	61123.961640	2026-03-24T23:04:45Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:04:50	61123.961698	2026-03-24T23:04:50Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:04:55	61123.961756	2026-03-24T23:04:55Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:05:00	61123.961814	2026-03-24T23:05:00Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:05:05	61123.961872	2026-03-24T23:05:05Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:05:10	61123.961930	2026-03-24T23:05:10Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:05:15	61123.961988	2026-03-24T23:05:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:05:20	61123.962045	2026-03-24T23:05:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:05:25	61123.962104	2026-03-24T23:05:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:05:30	61123.962161	2026-03-24T23:05:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:05:35	61123.962219	2026-03-24T23:05:35Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:05:40	61123.962277	2026-03-24T23:05:40Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:05:45	61123.962335	2026-03-24T23:05:45Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:05:50	61123.962393	2026-03-24T23:05:50Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:05:55	61123.962451	2026-03-24T23:05:55Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:06:00	61123.962509	2026-03-24T23:06:00Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:06:05	61123.962566	2026-03-24T23:06:05Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:06:10	61123.962624	2026-03-24T23:06:10Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:06:15	61123.962682	2026-03-24T23:06:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:06:20	61123.962740	2026-03-24T23:06:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:06:25	61123.962798	2026-03-24T23:06:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:06:30	61123.962856	2026-03-24T23:06:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:06:35	61123.962914	2026-03-24T23:06:35Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:06:40	61123.962971	2026-03-24T23:06:40Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:06:45	61123.963029	2026-03-24T23:06:45Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:06:50	61123.963087	2026-03-24T23:06:50Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:06:55	61123.963145	2026-03-24T23:06:55Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:07:00	61123.963203	2026-03-24T23:07:00Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:07:05	61123.963261	2026-03-24T23:07:05Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:07:10	61123.963319	2026-03-24T23:07:10Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:07:15	61123.963377	2026-03-24T23:07:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:07:20	61123.963435	2026-03-24T23:07:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:07:25	61123.963492	2026-03-24T23:07:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:07:30	61123.963550	2026-03-24T23:07:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:07:35	61123.963608	2026-03-24T23:07:35Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:07:40	61123.963666	2026-03-24T23:07:40Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:07:45	61123.963724	2026-03-24T23:07:45Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:07:50	61123.963782	2026-03-24T23:07:50Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:07:55	61123.963840	2026-03-24T23:07:55Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:08:00	61123.963898	2026-03-24T23:08:00Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:08:05	61123.963955	2026-03-24T23:08:05Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:08:10	61123.964013	2026-03-24T23:08:10Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:08:15	61123.964071	2026-03-24T23:08:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:08:20	61123.964129	2026-03-24T23:08:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:08:25	61123.964187	2026-03-24T23:08:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:08:30	61123.964245	2026-03-24T23:08:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:08:35	61123.964303	2026-03-24T23:08:35Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:08:40	61123.964360	2026-03-24T23:08:40Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:08:45	61123.964418	2026-03-24T23:08:45Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:08:50	61123.964476	2026-03-24T23:08:50Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:08:55	61123.964534	2026-03-24T23:08:55Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:09:00	61123.964592	2026-03-24T23:09:00Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:09:05	61123.964650	2026-03-24T23:09:05Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:09:10	61123.964708	2026-03-24T23:09:10Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:09:15	61123.964766	2026-03-24T23:09:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:09:20	61123.964824	2026-03-24T23:09:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:09:25	61123.964881	2026-03-24T23:09:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:09:30	61123.964939	2026-03-24T23:09:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:09:35	61123.964997	2026-03-24T23:09:35Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:09:40	61123.965055	2026-03-24T23:09:40Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:09:45	61123.965113	2026-03-24T23:09:45Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:09:50	61123.965171	2026-03-24T23:09:50Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:09:55	61123.965229	2026-03-24T23:09:55Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:10:00	61123.965287	2026-03-24T23:10:00Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:10:05	61123.965345	2026-03-24T23:10:05Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:10:10	61123.965403	2026-03-24T23:10:10Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:10:15	61123.965460	2026-03-24T23:10:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:10:20	61123.965518	2026-03-24T23:10:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:10:25	61123.965576	2026-03-24T23:10:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:10:30	61123.965634	2026-03-24T23:10:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:10:35	61123.965692	2026-03-24T23:10:35Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:10:40	61123.965750	2026-03-24T23:10:40Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:10:45	61123.965808	2026-03-24T23:10:45Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:10:50	61123.965865	2026-03-24T23:10:50Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:10:55	61123.965923	2026-03-24T23:10:55Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:11:00	61123.965981	2026-03-24T23:11:00Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:11:05	61123.966039	2026-03-24T23:11:05Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:11:10	61123.966097	2026-03-24T23:11:10Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:11:15	61123.966155	2026-03-24T23:11:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:11:20	61123.966213	2026-03-24T23:11:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:11:25	61123.966270	2026-03-24T23:11:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:11:30	61123.966329	2026-03-24T23:11:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:11:35	61123.966386	2026-03-24T23:11:35Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:11:40	61123.966444	2026-03-24T23:11:40Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:11:45	61123.966502	2026-03-24T23:11:45Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:11:50	61123.966560	2026-03-24T23:11:50Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:11:55	61123.966617	2026-03-24T23:11:55Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:12:00	61123.966676	2026-03-24T23:12:00Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:12:05	61123.966734	2026-03-24T23:12:05Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:12:10	61123.966791	2026-03-24T23:12:10Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:12:15	61123.966850	2026-03-24T23:12:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:12:20	61123.966907	2026-03-24T23:12:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:12:25	61123.966965	2026-03-24T23:12:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:12:30	61123.967023	2026-03-24T23:12:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:12:35	61123.967081	2026-03-24T23:12:35Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:12:40	61123.967139	2026-03-24T23:12:40Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:12:45	61123.967197	2026-03-24T23:12:45Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:12:50	61123.967255	2026-03-24T23:12:50Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:12:55	61123.967313	2026-03-24T23:12:55Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:13:00	61123.967370	2026-03-24T23:13:00Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:13:05	61123.967428	2026-03-24T23:13:05Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:13:10	61123.967486	2026-03-24T23:13:10Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:13:15	61123.967544	2026-03-24T23:13:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:13:20	61123.967602	2026-03-24T23:13:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:13:25	61123.967660	2026-03-24T23:13:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:13:30	61123.967718	2026-03-24T23:13:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:13:35	61123.967775	2026-03-24T23:13:35Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:13:40	61123.967833	2026-03-24T23:13:40Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:13:45	61123.967891	2026-03-24T23:13:45Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:13:50	61123.967949	2026-03-24T23:13:50Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:13:55	61123.968007	2026-03-24T23:13:55Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:14:00	61123.968065	2026-03-24T23:14:00Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:14:05	61123.968123	2026-03-24T23:14:05Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:14:10	61123.968180	2026-03-24T23:14:10Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:14:15	61123.968238	2026-03-24T23:14:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:14:20	61123.968296	2026-03-24T23:14:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:14:25	61123.968354	2026-03-24T23:14:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:14:30	61123.968412	2026-03-24T23:14:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:14:35	61123.968470	2026-03-24T23:14:35Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:14:40	61123.968528	2026-03-24T23:14:40Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:14:45	61123.968585	2026-03-24T23:14:45Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:14:50	61123.968644	2026-03-24T23:14:50Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:14:55	61123.968702	2026-03-24T23:14:55Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:15:00	61123.968759	2026-03-24T23:15:00Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:15:05	61123.968817	2026-03-24T23:15:05Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:15:10	61123.968875	2026-03-24T23:15:10Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:15:15	61123.968933	2026-03-24T23:15:15Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:15:20	61123.968991	2026-03-24T23:15:20Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:15:25	61123.969049	2026-03-24T23:15:25Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
2026-03-25T00:15:30	61123.969107	2026-03-24T23:15:30Z	NaN	unbekannt	NaN	NaN	Overrange	NaN	NaN	Overrange	NaN
