ISO_lokal	MJD	UTC	CENT	CENT_status	CENT_kal	DOOR	DOOR_status	DOOR_kal	BA	BA_status	BA_kal
2026-03-27T00:01:14	61125.959192	2026-03-26T23:01:14Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:01:19	61125.959250	2026-03-26T23:01:19Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:01:24	61125.959308	2026-03-26T23:01:24Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:01:29	61125.959366	2026-03-26T23:01:29Z	1.83E-07	OK	NaN	1.99E-07	OK	4.02E-07	1.99E-07	OK	NaN
2026-03-27T00:01:34	61125.959424	2026-03-26T23:01:34Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:01:39	61125.959482	2026-03-26T23:01:39Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:01:44	61125.959540	2026-03-26T23:01:44Z	1.83E-07	OK	NaN	1.99E-07	OK	4.02E-07	1.99E-07	OK	NaN
2026-03-27T00:01:49	61125.959598	2026-03-26T23:01:49Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:01:54	61125.959655	2026-03-26T23:01:54Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:01:59	61125.959713	2026-03-26T23:01:59Z	1.86E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:02:04	61125.959771	2026-03-26T23:02:04Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:02:09	61125.959829	2026-03-26T23:02:09Z	1.86E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:02:14	61125.959887	2026-03-26T23:02:14Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:02:19	61125.959945	2026-03-26T23:02:19Z	1.84E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:02:24	61125.960003	2026-03-26T23:02:24Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:02:29	61125.960061	2026-03-26T23:02:29Z	1.84E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:02:34	61125.960118	2026-03-26T23:02:34Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:02:39	61125.960176	2026-03-26T23:02:39Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:02:44	61125.960234	2026-03-26T23:02:44Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:02:49	61125.960292	2026-03-26T23:02:49Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	2.00E-07	OK	NaN
2026-03-27T00:02:54	61125.960350	2026-03-26T23:02:54Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:02:59	61125.960408	2026-03-26T23:02:59Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	2.00E-07	OK	NaN
2026-03-27T00:03:04	61125.960465	2026-03-26T23:03:04Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	2.00E-07	OK	NaN
2026-03-27T00:03:09	61125.960523	2026-03-26T23:03:09Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:03:14	61125.960581	2026-03-26T23:03:14Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:03:19	61125.960639	2026-03-26T23:03:19Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:03:24	61125.960697	2026-03-26T23:03:24Z	1.84E-07	OK	NaN	2.00E-07	OK	4.03E-07	2.00E-07	OK	NaN
2026-03-27T00:03:29	61125.960755	2026-03-26T23:03:29Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:03:34	61125.960813	2026-03-26T23:03:34Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:03:39	61125.960871	2026-03-26T23:03:39Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:03:44	61125.960929	2026-03-26T23:03:44Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	2.00E-07	OK	NaN
2026-03-27T00:03:49	61125.960987	2026-03-26T23:03:49Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:03:54	61125.961044	2026-03-26T23:03:54Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:03:59	61125.961102	2026-03-26T23:03:59Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:04:04	61125.961160	2026-03-26T23:04:04Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:04:09	61125.961218	2026-03-26T23:04:09Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:04:14	61125.961275	2026-03-26T23:04:14Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:04:19	61125.961334	2026-03-26T23:04:19Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:04:24	61125.961392	2026-03-26T23:04:24Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:04:29	61125.961449	2026-03-26T23:04:29Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:04:34	61125.961507	2026-03-26T23:04:34Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:04:39	61125.961565	2026-03-26T23:04:39Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:04:44	61125.961623	2026-03-26T23:04:44Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:04:49	61125.961681	2026-03-26T23:04:49Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:04:54	61125.961739	2026-03-26T23:04:54Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:04:59	61125.961797	2026-03-26T23:04:59Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:05:04	61125.961855	2026-03-26T23:05:04Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:05:09	61125.961912	2026-03-26T23:05:09Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:05:14	61125.961970	2026-03-26T23:05:14Z	1.83E-07	OK	NaN	1.99E-07	OK	4.02E-07	1.99E-07	OK	NaN
2026-03-27T00:05:19	61125.962028	2026-03-26T23:05:19Z	1.85E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:05:24	61125.962086	2026-03-26T23:05:24Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:05:29	61125.962144	2026-03-26T23:05:29Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:05:34	61125.962202	2026-03-26T23:05:34Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:05:39	61125.962260	2026-03-26T23:05:39Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:05:44	61125.962317	2026-03-26T23:05:44Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:05:49	61125.962375	2026-03-26T23:05:49Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:05:54	61125.962433	2026-03-26T23:05:54Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:05:59	61125.962491	2026-03-26T23:05:59Z	1.82E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:06:04	61125.962549	2026-03-26T23:06:04Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:06:09	61125.962607	2026-03-26T23:06:09Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:06:14	61125.962665	2026-03-26T23:06:14Z	1.82E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:06:19	61125.962722	2026-03-26T23:06:19Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:06:24	61125.962780	2026-03-26T23:06:24Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:06:29	61125.962838	2026-03-26T23:06:29Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:06:34	61125.962896	2026-03-26T23:06:34Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:06:39	61125.962954	2026-03-26T23:06:39Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:06:44	61125.963012	2026-03-26T23:06:44Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:06:49	61125.963070	2026-03-26T23:06:49Z	1.83E-07	OK	NaN	1.99E-07	OK	4.02E-07	1.99E-07	OK	NaN
2026-03-27T00:06:54	61125.963127	2026-03-26T23:06:54Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:06:59	61125.963186	2026-03-26T23:06:59Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:07:04	61125.963243	2026-03-26T23:07:04Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:07:09	61125.963301	2026-03-26T23:07:09Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:07:14	61125.963359	2026-03-26T23:07:14Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:07:19	61125.963417	2026-03-26T23:07:19Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:07:24	61125.963475	2026-03-26T23:07:24Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:07:29	61125.963533	2026-03-26T23:07:29Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:07:34	61125.963590	2026-03-26T23:07:34Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:07:39	61125.963648	2026-03-26T23:07:39Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:07:44	61125.963706	2026-03-26T23:07:44Z	1.83E-07	OK	NaN	1.99E-07	OK	4.02E-07	1.99E-07	OK	NaN
2026-03-27T00:07:49	61125.963764	2026-03-26T23:07:49Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:07:54	61125.963822	2026-03-26T23:07:54Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:07:59	61125.963880	2026-03-26T23:07:59Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:08:04	61125.963938	2026-03-26T23:08:04Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:08:09	61125.963996	2026-03-26T23:08:09Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:08:14	61125.964054	2026-03-26T23:08:14Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:08:19	61125.964111	2026-03-26T23:08:19Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:08:24	61125.964169	2026-03-26T23:08:24Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:08:29	61125.964227	2026-03-26T23:08:29Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:08:34	61125.964285	2026-03-26T23:08:34Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:08:39	61125.964343	2026-03-26T23:08:39Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:08:44	61125.964401	2026-03-26T23:08:44Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:08:49	61125.964459	2026-03-26T23:08:49Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:08:54	61125.964516	2026-03-26T23:08:54Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:08:59	61125.964575	2026-03-26T23:08:59Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:09:04	61125.964632	2026-03-26T23:09:04Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:09:09	61125.964690	2026-03-26T23:09:09Z	1.83E-07	OK	NaN	1.99E-07	OK	4.02E-07	1.99E-07	OK	NaN
2026-03-27T00:09:14	61125.964748	2026-03-26T23:09:14Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:09:19	61125.964806	2026-03-26T23:09:19Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:09:24	61125.964864	2026-03-26T23:09:24Z	1.84E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:09:29	61125.964922	2026-03-26T23:09:29Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:09:34	61125.964980	2026-03-26T23:09:34Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:09:39	61125.965038	2026-03-26T23:09:39Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:09:44	61125.965096	2026-03-26T23:09:44Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:09:49	61125.965153	2026-03-26T23:09:49Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:09:54	61125.965211	2026-03-26T23:09:54Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:09:59	61125.965269	2026-03-26T23:09:59Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:10:04	61125.965327	2026-03-26T23:10:04Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:10:09	61125.965385	2026-03-26T23:10:09Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:10:14	61125.965442	2026-03-26T23:10:14Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:10:19	61125.965500	2026-03-26T23:10:19Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	1.99E-07	OK	NaN
2026-03-27T00:10:24	61125.965558	2026-03-26T23:10:24Z	1.83E-07	OK	NaN	1.99E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:10:29	61125.965616	2026-03-26T23:10:29Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:10:34	61125.965674	2026-03-26T23:10:34Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:10:39	61125.965732	2026-03-26T23:10:39Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:10:44	61125.965790	2026-03-26T23:10:44Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	1.99E-07	OK	NaN
2026-03-27T00:10:49	61125.965848	2026-03-26T23:10:49Z	1.84E-07	OK	NaN	1.99E-07	OK	4.03E-07	2.00E-07	OK	NaN
2026-03-27T00:10:54	61125.965906	2026-03-26T23:10:54Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:10:59	61125.965963	2026-03-26T23:10:59Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:11:04	61125.966021	2026-03-26T23:11:04Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:11:09	61125.966079	2026-03-26T23:11:09Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:11:14	61125.966137	2026-03-26T23:11:14Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:11:19	61125.966195	2026-03-26T23:11:19Z	1.84E-07	OK	NaN	2.00E-07	OK	4.03E-07	2.00E-07	OK	NaN
2026-03-27T00:11:24	61125.966253	2026-03-26T23:11:24Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:11:29	61125.966311	2026-03-26T23:11:29Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	2.00E-07	OK	NaN
2026-03-27T00:11:34	61125.966369	2026-03-26T23:11:34Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:11:39	61125.966426	2026-03-26T23:11:39Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:11:44	61125.966485	2026-03-26T23:11:44Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:11:49	61125.966543	2026-03-26T23:11:49Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:11:54	61125.966600	2026-03-26T23:11:54Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:11:59	61125.966658	2026-03-26T23:11:59Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:12:04	61125.966716	2026-03-26T23:12:04Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:12:09	61125.966774	2026-03-26T23:12:09Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:12:14	61125.966832	2026-03-26T23:12:14Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:12:19	61125.966890	2026-03-26T23:12:19Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:12:24	61125.966947	2026-03-26T23:12:24Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:12:29	61125.967006	2026-03-26T23:12:29Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:12:34	61125.967063	2026-03-26T23:12:34Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:12:39	61125.967121	2026-03-26T23:12:39Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:12:44	61125.967179	2026-03-26T23:12:44Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:12:49	61125.967237	2026-03-26T23:12:49Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:12:54	61125.967295	2026-03-26T23:12:54Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:12:59	61125.967352	2026-03-26T23:12:59Z	1.83E-07	OK	NaN	2.00E-07	OK	4.03E-07	2.01E-07	OK	NaN
2026-03-27T00:13:04	61125.967411	2026-03-26T23:13:04Z	1.83E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:13:09	61125.967468	2026-03-26T23:13:09Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:13:14	61125.967526	2026-03-26T23:13:14Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:13:19	61125.967584	2026-03-26T23:13:19Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:13:24	61125.967642	2026-03-26T23:13:24Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:13:29	61125.967700	2026-03-26T23:13:29Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:13:34	61125.967758	2026-03-26T23:13:34Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:13:39	61125.967816	2026-03-26T23:13:39Z	1.84E-07	OK	NaN	2.01E-07	OK	4.05E-07	2.01E-07	OK	NaN
2026-03-27T00:13:44	61125.967874	2026-03-26T23:13:44Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:13:49	61125.967932	2026-03-26T23:13:49Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:13:54	61125.967989	2026-03-26T23:13:54Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:13:59	61125.968047	2026-03-26T23:13:59Z	1.84E-07	OK	NaN	2.00E-07	OK	4.03E-07	2.00E-07	OK	NaN
2026-03-27T00:14:04	61125.968105	2026-03-26T23:14:04Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:14:09	61125.968163	2026-03-26T23:14:09Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:14:14	61125.968221	2026-03-26T23:14:14Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:14:19	61125.968279	2026-03-26T23:14:19Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.00E-07	OK	NaN
2026-03-27T00:14:24	61125.968337	2026-03-26T23:14:24Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:14:29	61125.968394	2026-03-26T23:14:29Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
2026-03-27T00:14:34	61125.968452	2026-03-26T23:14:34Z	1.84E-07	OK	NaN	2.00E-07	OK	4.04E-07	2.01E-07	OK	NaN
