ISO_lokal	MJD	UTC	CENT	CENT_status	DOOR	DOOR_status	BA	BA_status
2026-03-19T00:02:57	61117.960392	2026-03-18T23:02:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:03:02	61117.960449	2026-03-18T23:03:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:03:07	61117.960507	2026-03-18T23:03:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:03:12	61117.960565	2026-03-18T23:03:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:03:17	61117.960623	2026-03-18T23:03:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:03:22	61117.960681	2026-03-18T23:03:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:03:27	61117.960739	2026-03-18T23:03:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:03:32	61117.960796	2026-03-18T23:03:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:03:37	61117.960855	2026-03-18T23:03:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:03:42	61117.960912	2026-03-18T23:03:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:03:47	61117.960971	2026-03-18T23:03:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:03:52	61117.961028	2026-03-18T23:03:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:03:57	61117.961087	2026-03-18T23:03:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:04:02	61117.961144	2026-03-18T23:04:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:04:07	61117.961202	2026-03-18T23:04:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:04:12	61117.961260	2026-03-18T23:04:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:04:17	61117.961317	2026-03-18T23:04:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:04:22	61117.961375	2026-03-18T23:04:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:04:27	61117.961433	2026-03-18T23:04:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:04:32	61117.961491	2026-03-18T23:04:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:04:37	61117.961549	2026-03-18T23:04:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:04:42	61117.961607	2026-03-18T23:04:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:04:47	61117.961665	2026-03-18T23:04:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:04:52	61117.961723	2026-03-18T23:04:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:04:57	61117.961780	2026-03-18T23:04:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:05:02	61117.961839	2026-03-18T23:05:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:05:07	61117.961896	2026-03-18T23:05:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:05:12	61117.961954	2026-03-18T23:05:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:05:17	61117.962012	2026-03-18T23:05:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:05:22	61117.962070	2026-03-18T23:05:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:05:27	61117.962128	2026-03-18T23:05:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:05:32	61117.962186	2026-03-18T23:05:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:05:37	61117.962244	2026-03-18T23:05:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:05:42	61117.962301	2026-03-18T23:05:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:05:47	61117.962359	2026-03-18T23:05:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:05:52	61117.962417	2026-03-18T23:05:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:05:57	61117.962476	2026-03-18T23:05:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:06:02	61117.962533	2026-03-18T23:06:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:06:07	61117.962591	2026-03-18T23:06:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:06:12	61117.962648	2026-03-18T23:06:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:06:17	61117.962706	2026-03-18T23:06:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:06:22	61117.962765	2026-03-18T23:06:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:06:27	61117.962823	2026-03-18T23:06:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:06:32	61117.962881	2026-03-18T23:06:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:06:37	61117.962938	2026-03-18T23:06:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:06:42	61117.962996	2026-03-18T23:06:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:06:47	61117.963054	2026-03-18T23:06:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:06:52	61117.963112	2026-03-18T23:06:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:06:57	61117.963169	2026-03-18T23:06:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:07:02	61117.963228	2026-03-18T23:07:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:07:07	61117.963285	2026-03-18T23:07:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:07:12	61117.963344	2026-03-18T23:07:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:07:17	61117.963401	2026-03-18T23:07:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:07:22	61117.963459	2026-03-18T23:07:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:07:27	61117.963517	2026-03-18T23:07:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:07:32	61117.963575	2026-03-18T23:07:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:07:37	61117.963633	2026-03-18T23:07:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:07:42	61117.963690	2026-03-18T23:07:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:07:47	61117.963749	2026-03-18T23:07:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:07:52	61117.963806	2026-03-18T23:07:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:07:57	61117.963864	2026-03-18T23:07:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:08:02	61117.963922	2026-03-18T23:08:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:08:07	61117.963980	2026-03-18T23:08:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:08:12	61117.964038	2026-03-18T23:08:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:08:17	61117.964096	2026-03-18T23:08:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:08:22	61117.964154	2026-03-18T23:08:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:08:27	61117.964212	2026-03-18T23:08:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:08:32	61117.964269	2026-03-18T23:08:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:08:37	61117.964327	2026-03-18T23:08:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:08:42	61117.964385	2026-03-18T23:08:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:08:47	61117.964443	2026-03-18T23:08:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:08:52	61117.964501	2026-03-18T23:08:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:08:57	61117.964559	2026-03-18T23:08:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:09:02	61117.964617	2026-03-18T23:09:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:09:07	61117.964674	2026-03-18T23:09:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:09:12	61117.964732	2026-03-18T23:09:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:09:17	61117.964790	2026-03-18T23:09:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:09:22	61117.964848	2026-03-18T23:09:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:09:27	61117.964906	2026-03-18T23:09:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:09:32	61117.964964	2026-03-18T23:09:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:09:37	61117.965022	2026-03-18T23:09:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:09:42	61117.965080	2026-03-18T23:09:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:09:47	61117.965137	2026-03-18T23:09:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:09:52	61117.965195	2026-03-18T23:09:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:09:57	61117.965253	2026-03-18T23:09:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:10:02	61117.965311	2026-03-18T23:10:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:10:07	61117.965369	2026-03-18T23:10:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:10:12	61117.965427	2026-03-18T23:10:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:10:17	61117.965485	2026-03-18T23:10:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:10:22	61117.965543	2026-03-18T23:10:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:10:27	61117.965601	2026-03-18T23:10:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:10:32	61117.965659	2026-03-18T23:10:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:10:37	61117.965716	2026-03-18T23:10:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:10:42	61117.965774	2026-03-18T23:10:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:10:47	61117.965832	2026-03-18T23:10:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:10:52	61117.965890	2026-03-18T23:10:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:10:57	61117.965948	2026-03-18T23:10:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:11:02	61117.966006	2026-03-18T23:11:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:11:07	61117.966063	2026-03-18T23:11:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:11:12	61117.966122	2026-03-18T23:11:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:11:17	61117.966179	2026-03-18T23:11:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:11:22	61117.966237	2026-03-18T23:11:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:11:27	61117.966295	2026-03-18T23:11:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:11:32	61117.966353	2026-03-18T23:11:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:11:37	61117.966411	2026-03-18T23:11:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:11:42	61117.966469	2026-03-18T23:11:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:11:47	61117.966527	2026-03-18T23:11:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:11:52	61117.966584	2026-03-18T23:11:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:11:57	61117.966643	2026-03-18T23:11:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:12:02	61117.966700	2026-03-18T23:12:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:12:07	61117.966758	2026-03-18T23:12:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:12:12	61117.966816	2026-03-18T23:12:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:12:17	61117.966874	2026-03-18T23:12:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:12:22	61117.966932	2026-03-18T23:12:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:12:27	61117.966990	2026-03-18T23:12:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:12:32	61117.967048	2026-03-18T23:12:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:12:37	61117.967105	2026-03-18T23:12:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:12:42	61117.967164	2026-03-18T23:12:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:12:47	61117.967221	2026-03-18T23:12:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:12:52	61117.967279	2026-03-18T23:12:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:12:57	61117.967337	2026-03-18T23:12:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:13:02	61117.967395	2026-03-18T23:13:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:13:07	61117.967453	2026-03-18T23:13:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:13:12	61117.967510	2026-03-18T23:13:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:13:17	61117.967568	2026-03-18T23:13:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:13:22	61117.967626	2026-03-18T23:13:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:13:27	61117.967684	2026-03-18T23:13:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:13:32	61117.967742	2026-03-18T23:13:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:13:37	61117.967800	2026-03-18T23:13:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:13:42	61117.967857	2026-03-18T23:13:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:13:47	61117.967915	2026-03-18T23:13:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:13:52	61117.967973	2026-03-18T23:13:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:13:57	61117.968031	2026-03-18T23:13:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:14:02	61117.968089	2026-03-18T23:14:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:14:07	61117.968147	2026-03-18T23:14:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:14:12	61117.968205	2026-03-18T23:14:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:14:17	61117.968263	2026-03-18T23:14:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:14:22	61117.968320	2026-03-18T23:14:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:14:27	61117.968378	2026-03-18T23:14:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:14:32	61117.968436	2026-03-18T23:14:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:14:37	61117.968494	2026-03-18T23:14:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:14:42	61117.968552	2026-03-18T23:14:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:14:47	61117.968610	2026-03-18T23:14:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:14:52	61117.968668	2026-03-18T23:14:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:14:57	61117.968726	2026-03-18T23:14:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:15:02	61117.968783	2026-03-18T23:15:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:15:07	61117.968841	2026-03-18T23:15:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:15:12	61117.968900	2026-03-18T23:15:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:15:17	61117.968957	2026-03-18T23:15:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:15:22	61117.969015	2026-03-18T23:15:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:15:27	61117.969073	2026-03-18T23:15:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:15:32	61117.969131	2026-03-18T23:15:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:15:37	61117.969189	2026-03-18T23:15:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:15:42	61117.969246	2026-03-18T23:15:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:15:47	61117.969304	2026-03-18T23:15:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:15:52	61117.969362	2026-03-18T23:15:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:15:57	61117.969420	2026-03-18T23:15:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:16:02	61117.969478	2026-03-18T23:16:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:16:07	61117.969536	2026-03-18T23:16:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:16:12	61117.969594	2026-03-18T23:16:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:16:17	61117.969652	2026-03-18T23:16:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:16:22	61117.969710	2026-03-18T23:16:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:16:27	61117.969768	2026-03-18T23:16:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:16:32	61117.969825	2026-03-18T23:16:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:16:37	61117.969883	2026-03-18T23:16:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:16:42	61117.969941	2026-03-18T23:16:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:16:47	61117.969999	2026-03-18T23:16:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:16:52	61117.970057	2026-03-18T23:16:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:16:57	61117.970114	2026-03-18T23:16:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:17:02	61117.970172	2026-03-18T23:17:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:17:07	61117.970230	2026-03-18T23:17:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:17:12	61117.970288	2026-03-18T23:17:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:17:17	61117.970346	2026-03-18T23:17:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:17:22	61117.970404	2026-03-18T23:17:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:17:27	61117.970462	2026-03-18T23:17:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:17:32	61117.970520	2026-03-18T23:17:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:17:37	61117.970577	2026-03-18T23:17:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:17:42	61117.970635	2026-03-18T23:17:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:17:47	61117.970693	2026-03-18T23:17:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:17:52	61117.970751	2026-03-18T23:17:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:17:57	61117.970809	2026-03-18T23:17:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:18:02	61117.970867	2026-03-18T23:18:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:18:07	61117.970924	2026-03-18T23:18:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:18:12	61117.970983	2026-03-18T23:18:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:18:17	61117.971041	2026-03-18T23:18:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:18:22	61117.971098	2026-03-18T23:18:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:18:27	61117.971156	2026-03-18T23:18:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:18:32	61117.971214	2026-03-18T23:18:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T00:18:37	61117.971272	2026-03-18T23:18:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
