ISO_lokal	MJD	UTC	Kryo 1 In	Kryo 1	Kryo 1b	Peltier	Peltier b	Kryo 2 In	Kryo 2	Kryo 2b	Kryo 3 In	Kryo 3	Kryo 3b	Kryo 4 In	Kryo 4	Kryo 4b	Kryo 5 In	Kryo 5	Kryo 5b	Kryo 6 In	Kryo 6	Kryo 6b	Kryo 7 In	Kryo 7	Kryo 9	Kryo 9b	Kryo 8 In	Kryo 8
2026-03-20T07:32:05	61119.272281	2026-03-20T06:32:05Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	231.6	NaN	287.6	287.9	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:32:07	61119.272307	2026-03-20T06:32:07Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.4	288.1	294.6	266.5	NaN	287.6	287.9	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:32:12	61119.272365	2026-03-20T06:32:12Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	282.0	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	294.9	NaN	NaN	295.8	295.0
2026-03-20T07:32:17	61119.272423	2026-03-20T06:32:17Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	288.9	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:32:22	61119.272481	2026-03-20T06:32:22Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	292.0	NaN	287.6	288.0	295.1	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:32:27	61119.272539	2026-03-20T06:32:27Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	293.4	NaN	287.6	287.9	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:32:32	61119.272597	2026-03-20T06:32:32Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.0	NaN	287.6	287.9	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.7	294.9
2026-03-20T07:32:37	61119.272654	2026-03-20T06:32:37Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.2	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:32:42	61119.272712	2026-03-20T06:32:42Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.4	NaN	287.6	288.0	295.2	291.7	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.7	295.0
2026-03-20T07:32:47	61119.272770	2026-03-20T06:32:47Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.5	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	294.9	NaN	NaN	295.8	295.0
2026-03-20T07:32:52	61119.272828	2026-03-20T06:32:52Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.5	NaN	287.6	287.9	295.1	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:32:57	61119.272886	2026-03-20T06:32:57Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.5	NaN	287.6	288.0	295.1	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:33:02	61119.272944	2026-03-20T06:33:02Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.5	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.7	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:33:07	61119.273002	2026-03-20T06:33:07Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.5	NaN	287.6	287.9	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:33:12	61119.273060	2026-03-20T06:33:12Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.5	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:33:17	61119.273117	2026-03-20T06:33:17Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.5	NaN	287.6	288.0	295.2	291.7	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:33:22	61119.273175	2026-03-20T06:33:22Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.5	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:33:27	61119.273233	2026-03-20T06:33:27Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.7	295.0
2026-03-20T07:33:32	61119.273291	2026-03-20T06:33:32Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.5	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.7	294.9	NaN	NaN	295.7	294.9
2026-03-20T07:33:37	61119.273349	2026-03-20T06:33:37Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:33:42	61119.273407	2026-03-20T06:33:42Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.5	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	294.9	NaN	NaN	295.8	294.9
2026-03-20T07:33:47	61119.273465	2026-03-20T06:33:47Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:33:52	61119.273523	2026-03-20T06:33:52Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:33:57	61119.273580	2026-03-20T06:33:57Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:34:02	61119.273638	2026-03-20T06:34:02Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	294.9	NaN	NaN	295.8	294.9
2026-03-20T07:34:07	61119.273696	2026-03-20T06:34:07Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.7	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:34:12	61119.273754	2026-03-20T06:34:12Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.6	NaN	287.6	287.9	295.2	291.8	296.6	295.8	295.6	295.6	294.9	NaN	NaN	295.8	294.9
2026-03-20T07:34:17	61119.273812	2026-03-20T06:34:17Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:34:22	61119.273870	2026-03-20T06:34:22Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.0	294.6	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:34:27	61119.273928	2026-03-20T06:34:27Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.6	NaN	287.6	288.0	295.1	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:34:32	61119.273986	2026-03-20T06:34:32Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.7	295.0
2026-03-20T07:34:37	61119.274043	2026-03-20T06:34:37Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.7	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:34:42	61119.274101	2026-03-20T06:34:42Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.7	294.9
2026-03-20T07:34:47	61119.274159	2026-03-20T06:34:47Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.6	NaN	287.6	288.0	295.1	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:34:52	61119.274217	2026-03-20T06:34:52Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.6	NaN	287.6	287.9	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:34:57	61119.274275	2026-03-20T06:34:57Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:35:02	61119.274333	2026-03-20T06:35:02Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.6	NaN	287.6	288.0	295.1	291.7	296.6	295.8	295.6	295.6	294.9	NaN	NaN	295.8	294.9
2026-03-20T07:35:07	61119.274391	2026-03-20T06:35:07Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.6	NaN	287.6	287.9	295.2	291.8	296.6	295.8	295.6	295.7	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:35:12	61119.274448	2026-03-20T06:35:12Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.7	295.0	NaN	NaN	295.7	294.9
2026-03-20T07:35:17	61119.274506	2026-03-20T06:35:17Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.6	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:35:22	61119.274564	2026-03-20T06:35:22Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.6	NaN	287.6	287.9	295.1	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:35:27	61119.274622	2026-03-20T06:35:27Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	294.6	NaN	287.6	287.9	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:37:13	61119.275849	2026-03-20T06:37:13Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.0	294.7	290.4	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:37:15	61119.275877	2026-03-20T06:37:15Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.0	294.6	292.9	NaN	287.6	288.0	295.2	291.7	296.6	295.8	295.6	295.7	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:37:20	61119.275935	2026-03-20T06:37:20Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.7	293.8	NaN	287.6	287.9	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:37:25	61119.275993	2026-03-20T06:37:25Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.2	NaN	287.6	287.9	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:37:30	61119.276052	2026-03-20T06:37:30Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.4	NaN	287.6	288.0	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:37:35	61119.276109	2026-03-20T06:37:35Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.5	NaN	287.6	287.9	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	295.0
2026-03-20T07:37:40	61119.276167	2026-03-20T06:37:40Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.0	294.6	294.5	NaN	287.6	287.9	295.2	291.8	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:37:45	61119.276224	2026-03-20T06:37:45Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.0	294.6	294.6	NaN	287.6	287.9	295.2	291.7	296.6	295.8	295.6	295.6	295.0	NaN	NaN	295.8	294.9
2026-03-20T07:37:50	61119.276283	2026-03-20T06:37:50Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.6	NaN	287.6	287.9	295.1	291.7	296.6	295.8	295.6	295.6	294.9	NaN	NaN	295.8	295.0
2026-03-20T07:37:55	61119.276340	2026-03-20T06:37:55Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.3	288.1	294.6	294.6	NaN	287.6	288.0	295.2	291.7	296.6	295.8	295.6	295.6	294.9	NaN	NaN	295.7	294.9
