ISO_lokal	MJD	UTC	Kryo 1 In	Kryo 1	Kryo 1b	Peltier	Peltier b	Kryo 2 In	Kryo 2	Kryo 2b	Kryo 3 In	Kryo 3	Kryo 3b	Kryo 4 In	Kryo 4	Kryo 4b	Kryo 5 In	Kryo 5	Kryo 5b	Kryo 6 In	Kryo 6	Kryo 6b	Kryo 7 In	Kryo 7	Kryo 9	Kryo 9b	Kryo 8 In	Kryo 8
2026-03-19T00:00:02	61117.958364	2026-03-18T23:00:02Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.8	NaN	287.8	288.0	295.2	291.8	296.8	295.9	295.7	295.7	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:00:07	61117.958422	2026-03-18T23:00:07Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.1	295.3	291.8	296.8	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:00:12	61117.958480	2026-03-18T23:00:12Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.2	291.8	296.8	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:00:17	61117.958538	2026-03-18T23:00:17Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.2	291.8	296.8	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:00:22	61117.958596	2026-03-18T23:00:22Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.3	291.8	296.8	295.9	295.7	295.8	295.1	NaN	NaN	295.8	295.1
2026-03-19T00:00:27	61117.958653	2026-03-18T23:00:27Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.1	295.2	291.8	296.8	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:00:32	61117.958711	2026-03-18T23:00:32Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.4	288.2	294.8	294.7	NaN	287.8	288.0	295.2	291.8	296.8	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:00:37	61117.958769	2026-03-18T23:00:37Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.3	291.9	296.7	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:00:42	61117.958827	2026-03-18T23:00:42Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.2	291.8	296.7	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:00:47	61117.958885	2026-03-18T23:00:47Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.2	291.8	296.8	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:00:52	61117.958943	2026-03-18T23:00:52Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.8	NaN	287.8	288.0	295.2	291.9	296.8	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:00:57	61117.959001	2026-03-18T23:00:57Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.2	291.8	296.8	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:01:02	61117.959058	2026-03-18T23:01:02Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.2	291.8	296.8	295.9	295.7	295.7	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:01:07	61117.959116	2026-03-18T23:01:07Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.8	NaN	287.8	288.0	295.2	291.8	296.8	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:01:12	61117.959174	2026-03-18T23:01:12Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.2	291.8	296.8	295.9	295.7	295.7	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:01:17	61117.959232	2026-03-18T23:01:17Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.8	NaN	287.8	288.1	295.2	291.8	296.8	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:01:22	61117.959290	2026-03-18T23:01:22Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.8	NaN	287.8	288.0	295.2	291.9	296.8	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:01:27	61117.959348	2026-03-18T23:01:27Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.2	291.8	296.8	295.9	295.7	295.7	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:01:32	61117.959406	2026-03-18T23:01:32Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.1	295.2	291.8	296.7	295.9	295.7	295.7	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:01:37	61117.959464	2026-03-18T23:01:37Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.3	291.8	296.7	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:01:42	61117.959522	2026-03-18T23:01:42Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.3	291.9	296.8	295.9	295.7	295.7	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:01:47	61117.959579	2026-03-18T23:01:47Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.2	291.8	296.7	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:01:52	61117.959637	2026-03-18T23:01:52Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.3	291.8	296.7	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:01:57	61117.959695	2026-03-18T23:01:57Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.2	291.8	296.8	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.0
2026-03-19T00:02:02	61117.959753	2026-03-18T23:02:02Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.2	291.8	296.7	295.9	295.7	295.7	295.1	NaN	NaN	295.9	295.1
2026-03-19T00:02:07	61117.959811	2026-03-18T23:02:07Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.5	288.2	294.8	294.7	NaN	287.8	288.0	295.2	291.8	296.7	295.9	295.7	295.8	295.1	NaN	NaN	295.9	295.1
