Temperature,Resistance
K,Ohm
277.0087412,101.308524213573
274.0097009,100.282566666143
271.2588241,99.2059642350471
267.3046407,97.6609170410096
263.4636512,96.1625818759603
259.5664669,94.6379789031403
255.9693721,93.2302972121663
251.7661505,91.5794593451119
247.8369026,90.0341141879879
243.8710489,88.4730791166889
239.8442832,86.8858524675133
235.9239799,85.3380144421331
231.0351803,83.5349087068883
228.0221314,82.2149236107859
224.0469641,80.6370555847871
220.3808431,79.2269015978873
216.0972955,77.4807090024612
212.1481347,75.8960291889686
208.0581726,74.2658419732745
204.099499,72.6915747762869
200.1189611,71.0999781907186
198.1790479,70.3254735209202
196.3311006,69.5859305942299
194.1872546,68.756016978729
192.2436151,67.9423859278103
190.2395537,67.1367597943954
188.2410861,66.3348580378507
186.2560557,65.5358425810503
184.2851448,64.7415972332149
182.3026336,63.942798621239
180.3295762,63.1462627293426
178.3374546,62.3406468101616
176.3414188,61.5339262625852
174.354074,60.7313777109387
172.3591907,59.9221934207629
170.3637759,59.112899584553
168.3667216,58.3018715926086
166.3699687,57.4929600372786
164.3722321,56.6788789020495
162.3795952,55.867746570647
160.4172622,55.0661907795215
158.3968715,54.2433128904982
156.3962009,53.4260018624069
154.4050288,52.6123054197463
151.7741419,51.5464567741185
150.3146595,50.9357432498301
148.4281885,50.1593287529015
146.4582195,49.3488447974588
144.5112843,48.5475800273865
142.5072256,47.7228137553767
140.5098199,46.8990181363496
138.512524,46.075396961164
136.5035611,45.2445027509697
134.5379658,44.4314213170906
132.5487018,43.6070745906084
130.5114674,42.7606824187111
128.5374972,41.9418655853457
126.521825,41.1021759141643
124.5147246,40.2654004102229
122.5116693,39.429656095232
120.5129898,38.5940878042395
118.5154552,37.7579274020803
116.5152148,36.9197863856253
114.347004,36.0358295738673
112.5164349,35.239502793083
110.407232,34.3556394746765
108.3873488,33.5030439206632
106.3708211,32.6518906928881
104.3659173,31.8038096875944
102.3624096,30.9546827138664
100.3551052,30.1030646780234
98.35447544,29.253671446817
96.35146289,28.4022962241609
94.33933283,27.5463370551435
92.32984488,26.689670989569
90.33032931,25.8362396366229
88.33233187,24.9840264305477
86.31400897,24.1260798288554
84.31809744,23.2719399031945
82.30376711,22.4127308240403
80.20431311,21.5200267397531
78.18809726,20.6606038943496
76.18445985,19.8083760389025
74.17215178,18.9548703746355
72.04512478,18.1047592721875
70.20490093,17.2794237878679
68.15391887,16.4231758812775
66.14519508,15.5866148188187
64.13980182,14.7581277452722
62.13183059,13.9355881603752
59.98926197,13.0598356765535
57.93449225,12.2398351047109
55.93863528,11.4552894023105
53.94724277,10.6859011585886
51.9343993,9.92875379866743
49.94061464,9.19399830164917
47.9546811,8.48149700236319
45.94966969,7.78702520633152
43.96143053,7.12356555568689
41.9668935,6.4875241638879
39.98159755,5.885082698803
37.99746352,5.31678446702922
36.01053411,4.78498614560161
34.0254661,4.29329765350937
32.05977267,3.8457825164037
29.71562382,3.3781122557448
28.09383988,3.07033362691651
26.14802769,2.75488597095472
24.20862478,2.4818877582192
22.28785982,2.25119391287962
20.36960564,2.05892075269228
